read_id	rq	qv	read_length	iden
m21038_251021_063356/44433567/ccs	0.994929	22.9491	30386	99.80
m21038_250919_092912/148115001/ccs	0.994501	22.5972	26821	99.80
m21038_251021_063356/235471484/ccs	0.999517	33.1605	22946	99.92
m21038_251021_063356/165090903/ccs	0.999451	32.6043	27829	99.92
m21038_251021_063356/39653001/ccs	0.998647	28.687	28170	99.71
m21038_251021_063356/155582901/ccs	0.99955	33.4679	23970	99.93
m21038_251021_063356/154865945/ccs	0.999597	33.9469	23208	99.93
m21038_251021_063356/177803955/ccs	0.999537	33.3442	19878	99.91
m21038_251021_063356/144840313/ccs	0.999728	35.6543	22162	99.92
m21038_250919_092912/81401344/ccs	0.99893	29.7062	3134	99.87
m21038_250919_092912/58856091/ccs	0.997074	25.3373	30504	99.90
m21038_251021_063356/89721421/ccs	0.99879	29.1721	32671	99.75
m21038_251021_063356/68094911/ccs	0.999575	33.7161	19977	99.92
m21038_250919_092912/125964758/ccs	0.998855	29.4119	7932	99.94
m21038_251021_063356/130356058/ccs	0.999828	37.6447	19642	99.92
m21038_250919_092912/50201738/ccs	0.999875	39.0309	8984	99.91
m21038_251021_063356/76222599/ccs	0.999797	36.925	16055	99.92
m21038_251021_063356/142415113/ccs	0.999756	36.1261	24318	99.93
m21038_250919_092912/23070038/ccs	0.9997	35.2288	22100	99.93
m21038_251021_063356/38666619/ccs	0.999715	35.4516	28848	99.93
m21038_251021_063356/214696664/ccs	0.994376	22.4995	21715	99.74
m21038_251021_063356/69141262/ccs	0.999606	34.045	18555	99.92
m21038_250919_092912/219480220/ccs	0.99994	42.2185	17016	99.94
m21038_250919_092912/104268531/ccs	0.998102	27.217	22979	99.77
m21038_251021_063356/267190795/ccs	0.996208	24.2113	19827	99.81
m21038_251021_063356/205196266/ccs	1	60	2936	98.36
m21038_251021_063356/162336682/ccs	1	60	5043	97.42
m21038_251021_063356/241435341/ccs	0.999961	44.0894	2832	100.00
m21038_251021_063356/145228916/ccs	0.997236	25.5846	7291	99.88
m21038_250919_092912/202380093/ccs	0.99996	43.9794	5310	99.91
m21038_251021_063356/84151312/ccs	0.990105	20.0458	20510	99.66
m21038_250919_092912/203625732/ccs	0.999812	37.2584	15928	99.93
m21038_250919_092912/178525286/ccs	0.995736	23.7018	3911	99.82
m21038_250919_092912/62915313/ccs	0.994607	22.6817	15887	99.85
m21038_251021_063356/195366082/ccs	0.999975	46.0206	8785	99.90
m21038_250919_092912/168234258/ccs	0.994573	22.6544	12106	99.85
m21038_251021_063356/113316518/ccs	0.992014	20.9767	16044	99.83
m21038_251021_063356/70058441/ccs	0.994081	22.2775	11705	99.63
m21038_251021_063356/154800141/ccs	0.998698	28.8539	29399	99.84
m21038_250919_092912/41486595/ccs	0.999682	34.9757	22728	99.85
m21038_250919_092912/204472965/ccs	0.999903	40.1323	12194	99.94
m21038_251021_063356/227346904/ccs	0.999663	34.7237	20660	99.93
m21038_251021_063356/190518958/ccs	0.997559	26.1243	10486	99.70
m21038_251021_063356/88937475/ccs	0.999929	41.4874	7300	99.95
m21038_251021_063356/223871206/ccs	0.999955	43.4679	4872	99.92
m21038_250919_092912/134873280/ccs	0.999941	42.2915	9718	99.95
m21038_250919_092912/83890177/ccs	0.999931	41.6115	3299	99.91
m21038_250919_092912/117506723/ccs	0.999476	32.8067	4057	99.93
m21038_250919_092912/1771282/ccs	0.998822	29.2885	29647	99.94
m21038_251021_063356/3736620/ccs	0.999944	42.5181	7182	99.97
m21038_250919_092912/215160119/ccs	0.999443	32.5414	23787	99.89
m21038_250919_092912/66257070/ccs	0.99982	37.4473	20991	99.95
m21038_251021_063356/41812648/ccs	0.999098	30.4479	23041	99.88
m21038_251021_063356/142739356/ccs	0.99858	28.4771	20532	99.94
m21038_251021_063356/202309860/ccs	0.99996	43.9794	16962	99.94
m21038_250919_092912/90374874/ccs	0.99998	46.9897	9364	99.97
m21038_251021_063356/102499675/ccs	0.999987	48.8606	7292	99.96
m21038_250919_092912/178061433/ccs	0.997654	26.2967	4336	99.98
m21038_251021_063356/238422450/ccs	0.999808	37.167	14001	99.96
m21038_250919_092912/76809608/ccs	0.999707	35.3313	16421	99.95
m21038_251021_063356/133567191/ccs	0.996797	24.9444	30222	99.93
m21038_250919_092912/20448568/ccs	0.999958	43.7675	10855	99.96
m21038_251021_063356/246023337/ccs	0.999841	37.986	4043	99.98
m21038_251021_063356/71505461/ccs	0.999902	40.0877	7609	99.97
m21038_250919_092912/215613928/ccs	0.996212	24.2159	7719	99.99
m21038_250919_092912/159189560/ccs	0.999995	53.0103	6430	99.97
m21038_251021_063356/133697186/ccs	0.998944	29.7634	20447	99.96
m21038_250919_092912/220206835/ccs	0.999656	34.6344	9808	99.97
m21038_251021_063356/154535287/ccs	0.993153	21.645	2599	99.88
m21038_250919_092912/124980165/ccs	0.999999	60	3425	99.97
m21038_250919_092912/162991064/ccs	0.999225	31.107	3237	100.00
m21038_251021_063356/109183105/ccs	0.999931	41.6115	17305	99.95
m21038_250919_092912/211421391/ccs	0.999879	39.1721	17336	99.95
m21038_251021_063356/178656420/ccs	0.99999	50	6082	99.98
m21038_251021_063356/162596708/ccs	0.999966	44.6852	11128	99.97
m21038_251021_063356/37492630/ccs	0.999859	38.5078	11277	99.96
m21038_251021_063356/114297815/ccs	0.999661	34.698	16207	99.95
m21038_251021_063356/115147932/ccs	0.999127	30.5899	18912	99.88
m21038_250919_092912/77201762/ccs	0.998609	28.5667	13409	99.96
m21038_251021_063356/234163133/ccs	0.999975	46.0206	11350	99.96
m21038_251021_063356/35195332/ccs	1	60	5074	99.98
m21038_250919_092912/78055803/ccs	0.999938	42.0761	12839	99.95
m21038_251021_063356/55643895/ccs	0.999949	42.9243	10677	99.95
m21038_250919_092912/166200494/ccs	0.997827	26.6294	25834	99.93
m21038_251021_063356/147918298/ccs	0.999885	39.393	8341	99.94
m21038_251021_063356/168496170/ccs	0.999905	40.2228	4397	99.98
m21038_251021_063356/149162141/ccs	0.99998	46.9897	5347	99.96
m21038_251021_063356/265488939/ccs	0.99999	50	6925	99.96
m21038_251021_063356/212536264/ccs	0.997018	25.2549	9329	99.90
m21038_251021_063356/116853304/ccs	0.998231	27.5227	13804	99.89
m21038_250919_092912/187826942/ccs	1	60	4091	99.95
m21038_251021_063356/40175522/ccs	0.999781	36.5956	17913	99.95
m21038_250919_092912/155128225/ccs	0.999208	31.0127	17164	99.85
m21038_250919_092912/186717545/ccs	1	60	4441	99.98
m21038_250919_092912/159779124/ccs	0.999999	60	4879	99.98
m21038_251021_063356/172299145/ccs	0.999675	34.8812	8760	99.89
m21038_251021_063356/143986937/ccs	1	60	5706	99.95
m21038_250919_092912/199754192/ccs	1	60	4301	99.95
m21038_250919_092912/203691151/ccs	0.999819	37.4232	5567	99.95
m21038_250919_092912/137106795/ccs	0.999732	35.7187	5723	99.95
m21038_250919_092912/115672596/ccs	0.999789	36.7572	12351	99.89
m21038_250919_092912/195887851/ccs	1	60	4327	99.93
m21038_251021_063356/128190771/ccs	1	60	3814	99.95
m21038_251021_063356/46073312/ccs	0.999125	30.5799	2714	99.96
m21038_250919_092912/100012581/ccs	0.999806	37.122	7934	99.94
m21038_251021_063356/198051893/ccs	0.999523	33.2148	18453	99.95
m21038_251021_063356/94638723/ccs	0.998848	29.3855	19920	99.86
m21038_250919_092912/104532299/ccs	0.999994	52.2185	5384	99.94
m21038_251021_063356/98961884/ccs	0.999921	41.0237	10838	99.93
m21038_251021_063356/102499244/ccs	0.999445	32.5571	4503	99.93
m21038_251021_063356/208929008/ccs	0.999623	34.2366	22143	99.94
m21038_250919_092912/42667430/ccs	0.999858	38.4771	12559	99.85
m21038_251021_063356/135728125/ccs	0.995128	23.1229	8399	99.83
m21038_251021_063356/25628670/ccs	0.999948	42.84	11040	99.87
m21038_250919_092912/22544955/ccs	0.999302	31.5614	23136	99.94
m21038_250919_092912/49353600/ccs	0.999796	36.9037	4093	99.93
m21038_251021_063356/151328582/ccs	0.999997	55.2288	5639	99.96
m21038_251021_063356/13631684/ccs	0.999874	38.9963	19416	99.95
m21038_250919_092912/24711070/ccs	0.999954	43.3724	4262	99.95
m21038_251021_063356/113115964/ccs	0.998487	28.2016	30307	99.91
m21038_250919_092912/6361047/ccs	0.99997	45.2288	10181	99.93
m21038_250919_092912/77073671/ccs	0.999993	51.549	9211	99.92
m21038_250919_092912/22875032/ccs	1	60	2608	99.92
m21038_250919_092912/150080860/ccs	0.999827	37.6195	15138	99.95
m21038_251021_063356/79369796/ccs	0.999687	35.0446	6105	99.89
m21038_250919_092912/231803448/ccs	0.996962	25.1741	22642	99.93
m21038_250919_092912/257886570/ccs	0.999987	48.8606	8883	99.92
m21038_251021_063356/246415601/ccs	0.999995	53.0103	4253	99.88
m21038_250919_092912/116002155/ccs	0.999857	38.4466	4234	99.86
m21038_250919_092912/128516832/ccs	0.999962	44.2022	4274	99.93
m21038_250919_092912/49284849/ccs	0.999991	50.4576	4429	99.82
m21038_251021_063356/34537931/ccs	0.999996	53.9794	3817	99.92
m21038_250919_092912/123213089/ccs	0.999114	30.5257	25090	99.94
m21038_250919_092912/194579490/ccs	0.999969	45.0864	10965	99.84
m21038_250919_092912/165025328/ccs	1	60	8456	99.93
m21038_250919_092912/88018492/ccs	0.996958	25.1684	8468	99.91
m21038_251021_063356/152113786/ccs	1	60	4423	99.82
m21038_250919_092912/161223849/ccs	0.999944	42.5181	17272	99.94
m21038_250919_092912/115937842/ccs	0.997596	26.1907	16623	99.82
m21038_250919_092912/42407642/ccs	0.99986	38.5387	4747	99.85
m21038_250919_092912/114756462/ccs	0.999742	35.8838	7074	99.84
m21038_250919_092912/10163192/ccs	0.99939	32.1467	5504	99.84
m21038_251021_063356/141038943/ccs	0.999994	52.2185	11742	99.82
m21038_251021_063356/104404866/ccs	0.999895	39.7881	5215	99.90
m21038_251021_063356/164823963/ccs	1	60	3396	99.82
m21038_250919_092912/81003133/ccs	0.999873	38.962	4137	99.95
m21038_250919_092912/196480356/ccs	0.99997	45.2288	8646	99.93
m21038_251021_063356/153423454/ccs	0.999261	31.3136	4933	99.90
m21038_250919_092912/69339053/ccs	1	60	4082	99.88
m21038_251021_063356/54464747/ccs	0.999615	34.1454	4543	99.80
m21038_250919_092912/7802951/ccs	0.999973	45.6864	2755	99.93
m21038_251021_063356/60754476/ccs	0.99914	30.655	8904	99.77
m21038_251021_063356/55315001/ccs	0.999954	43.3724	8435	99.94
m21038_250919_092912/62981331/ccs	0.992463	21.228	10608	99.68
m21038_251021_063356/12191863/ccs	0.999835	37.8252	12777	99.95
m21038_250919_092912/259982449/ccs	0.999984	47.9588	6690	99.93
m21038_251021_063356/72220783/ccs	0.999962	44.2022	7602	99.86
m21038_251021_063356/163320067/ccs	0.997857	26.6898	11260	99.82
m21038_251021_063356/16913327/ccs	0.999999	60	3593	99.92
m21038_250919_092912/21042281/ccs	0.999922	41.0791	13961	99.94
m21038_251021_063356/53280890/ccs	0.999998	56.9897	7195	99.85
m21038_251021_063356/7540434/ccs	0.999963	44.318	4487	99.84
m21038_251021_063356/14615072/ccs	0.999919	40.9151	8170	99.95
m21038_251021_063356/188224954/ccs	0.996624	24.716	4582	99.93
m21038_250919_092912/134746330/ccs	0.999991	50.4576	8137	99.95
m21038_250919_092912/110821704/ccs	0.99999	50	5139	99.92
m21038_251021_063356/235078186/ccs	0.999654	34.6092	10587	99.83
m21038_251021_063356/158600022/ccs	0.999978	46.5758	3589	99.92
m21038_251021_063356/155847201/ccs	0.999283	31.4448	17500	99.94
m21038_250919_092912/151979249/ccs	0.997046	25.2959	20405	99.94
m21038_250919_092912/218825860/ccs	0.999916	40.7572	3410	99.82
m21038_250919_092912/17045046/ccs	0.999999	60	4273	99.98
m21038_250919_092912/184096025/ccs	0.999513	33.1247	4518	99.98
m21038_251021_063356/52692648/ccs	0.999987	48.8606	5475	99.98
m21038_251021_063356/102433616/ccs	0.999973	45.6864	3047	99.97
m21038_251021_063356/124453228/ccs	0.999355	31.9044	21777	99.80
m21038_251021_063356/100667044/ccs	0.999952	43.1876	13315	99.83
m21038_250919_092912/120654683/ccs	0.99999	50	7942	99.97
m21038_251021_063356/232196456/ccs	0.999999	60	3380	99.85
m21038_250919_092912/73795186/ccs	0.999625	34.2597	11359	99.81
m21038_251021_063356/12521473/ccs	0.999479	32.8316	12555	99.83
m21038_251021_063356/32378290/ccs	0.999957	43.6653	4839	99.98
m21038_251021_063356/201196398/ccs	0.999997	55.2288	7109	99.82
m21038_251021_063356/57740210/ccs	0.999652	34.5842	5927	99.81
m21038_250919_092912/141235133/ccs	0.99998	46.9897	10703	99.80
m21038_251021_063356/76744164/ccs	0.996767	24.9039	4729	99.98
m21038_251021_063356/42206839/ccs	0.999995	53.0103	6725	99.81
m21038_250919_092912/221124091/ccs	0.999974	45.8503	10776	99.94
m21038_250919_092912/217387959/ccs	0.99998	46.9897	9301	99.94
m21038_251021_063356/142479186/ccs	0.999787	36.7162	3011	99.97
m21038_250919_092912/70847403/ccs	0.99968	34.9485	3897	99.97
m21038_251021_063356/238488416/ccs	0.999988	49.2082	7042	99.83
m21038_251021_063356/180684583/ccs	0.999973	45.6864	10131	99.82
m21038_250919_092912/211486633/ccs	0.99995	43.0103	12473	99.95
m21038_250919_092912/65278629/ccs	0.999943	42.4413	3628	100.00
m21038_250919_092912/177865066/ccs	0.999979	46.7778	5269	99.81
m21038_250919_092912/24446083/ccs	0.998883	29.5195	25996	99.95
m21038_251021_063356/170659704/ccs	0.997683	26.3507	4164	99.98
m21038_251021_063356/157354713/ccs	1	60	6285	99.82
m21038_250919_092912/187503731/ccs	0.995106	23.1034	18580	99.85
m21038_250919_092912/186122689/ccs	1	60	6264	99.97
m21038_251021_063356/45878216/ccs	1	60	5260	99.98
m21038_250919_092912/150212560/ccs	0.999956	43.5655	3640	99.97
m21038_251021_063356/131729857/ccs	0.999991	50.4576	6889	99.93
m21038_250919_092912/88281446/ccs	0.999996	53.9794	3912	99.97
m21038_250919_092912/154600266/ccs	0.999984	47.9588	10897	99.83
m21038_250919_092912/169612646/ccs	0.999933	41.7393	16657	99.80
m21038_250919_092912/225642536/ccs	0.998987	29.9439	25365	99.94
m21038_250919_092912/114364736/ccs	0.999287	31.4691	3391	99.97
m21038_250919_092912/236257937/ccs	0.999374	32.0343	23501	99.95
m21038_251021_063356/45551671/ccs	0.99995	43.0103	10252	99.87
m21038_251021_063356/138346726/ccs	0.999841	37.986	19083	99.82
m21038_251021_063356/95617364/ccs	0.99992	40.9691	5530	99.91
m21038_250919_092912/176490518/ccs	0.9991	30.4576	13211	99.95
m21038_250919_092912/157423093/ccs	0.999977	46.3827	6793	99.93
m21038_251021_063356/25630637/ccs	0.99995	43.0103	12141	99.94
m21038_250919_092912/48760697/ccs	0.998189	27.4208	5066	99.82
m21038_251021_063356/38928733/ccs	0.999573	33.6957	10158	99.85
m21038_250919_092912/222889754/ccs	0.999997	55.2288	4634	99.91
m21038_250919_092912/34668894/ccs	0.999849	38.2102	17523	99.95
m21038_251021_063356/96600180/ccs	0.998816	29.2665	11786	99.92
m21038_250919_092912/182585961/ccs	0.99999	50	6712	99.93
m21038_251021_063356/236979605/ccs	0.999071	30.3198	18289	99.81
m21038_251021_063356/2233361/ccs	0.998536	28.3446	27131	99.93
m21038_250919_092912/25040555/ccs	0.995615	23.5803	19901	99.81
m21038_251021_063356/148903396/ccs	0.999947	42.7572	9719	99.83
m21038_251021_063356/43911849/ccs	1	60	3324	99.88
m21038_250919_092912/82708148/ccs	0.999988	49.2082	4399	99.91
m21038_250919_092912/9437939/ccs	0.999617	34.168	22727	99.96
m21038_250919_092912/14159791/ccs	0.999554	33.5067	7011	99.87
m21038_251021_063356/102761593/ccs	0.999978	46.5758	6780	99.87
m21038_250919_092912/3936619/ccs	0.999422	32.3807	9128	99.81
m21038_250919_092912/149165197/ccs	0.999694	35.1428	10352	99.79
m21038_250919_092912/234621175/ccs	0.999154	30.7263	12434	99.78
m21038_250919_092912/92603838/ccs	0.999602	34.0012	15335	99.93
m21038_251021_063356/40502099/ccs	0.999698	35.1999	17680	99.93
m21038_250919_092912/137365443/ccs	0.999985	48.2391	4795	99.83
m21038_250919_092912/62980882/ccs	0.997197	25.5238	33042	99.94
m21038_250919_092912/235276688/ccs	0.999945	42.5964	7775	99.94
m21038_250919_092912/212730049/ccs	0.999995	53.0103	3858	99.82
m21038_250919_092912/199559471/ccs	0.999943	42.4413	13975	99.95
m21038_250919_092912/204017772/ccs	0.999438	32.5026	12923	99.95
m21038_250919_092912/88408524/ccs	0.999778	36.5365	18715	99.95
m21038_250919_092912/137565235/ccs	0.999985	48.2391	11745	99.94
m21038_250919_092912/258214678/ccs	0.99908	30.3621	8368	99.98
m21038_250919_092912/151062927/ccs	0.999922	41.0791	2926	99.97
m21038_251021_063356/90706730/ccs	0.997308	25.6992	8305	99.95
m21038_251021_063356/45943110/ccs	0.999257	31.2901	5587	99.96
m21038_251021_063356/258736982/ccs	0.999034	30.1502	15730	99.95
m21038_250919_092912/239798589/ccs	0.999855	38.3863	15623	99.84
m21038_250919_092912/129371239/ccs	0.999989	49.5861	5388	99.96
m21038_251021_063356/192024153/ccs	0.999993	51.549	4615	99.87
m21038_250919_092912/160628956/ccs	0.999982	47.4473	5778	99.83
m21038_251021_063356/215286272/ccs	1	60	3266	99.94
m21038_250919_092912/145228477/ccs	0.999153	30.7212	25504	99.93
m21038_250919_092912/177673528/ccs	0.999863	38.6328	13792	99.94
m21038_250919_092912/232523319/ccs	0.998317	27.7392	4821	99.96
m21038_250919_092912/96272748/ccs	0.999988	49.2082	7447	99.93
m21038_250919_092912/86905046/ccs	0.999835	37.8252	5052	99.74
m21038_250919_092912/196805927/ccs	0.999999	60	5727	99.95
m21038_250919_092912/73599896/ccs	0.99986	38.5387	10076	99.94
m21038_251021_063356/243598420/ccs	0.999558	33.5458	10147	99.95
m21038_250919_092912/23134319/ccs	0.999566	33.6251	5181	99.98
m21038_250919_092912/193991728/ccs	0.999998	56.9897	5216	99.69
m21038_251021_063356/87688172/ccs	1	60	3251	99.97
m21038_250919_092912/111807011/ccs	0.999971	45.376	6474	99.92
m21038_251021_063356/205193727/ccs	0.999886	39.431	4472	99.96
m21038_251021_063356/219547410/ccs	0.999543	33.4008	19720	99.94
m21038_251021_063356/33489270/ccs	0.998811	29.2482	14492	99.96
m21038_251021_063356/86577920/ccs	1	60	4028	99.95
m21038_250919_092912/152963116/ccs	0.998223	27.5031	6823	99.93
m21038_250919_092912/69146322/ccs	0.996951	25.1584	15447	99.82
m21038_251021_063356/251397030/ccs	0.999903	40.1323	5019	99.94
m21038_250919_092912/190843267/ccs	1	60	3084	100.00
m21038_250919_092912/106433573/ccs	0.999393	32.1681	19233	99.83
m21038_250919_092912/20513123/ccs	0.995011	23.0199	26310	99.77
m21038_251021_063356/86181797/ccs	0.999735	35.7675	8772	99.95
m21038_251021_063356/68818454/ccs	0.999992	50.9691	6492	99.94
m21038_250919_092912/98374080/ccs	0.999866	38.729	10921	99.96
m21038_250919_092912/204867564/ccs	0.99982	37.4473	18430	99.92
m21038_251021_063356/49747632/ccs	0.999965	44.5593	4995	99.92
m21038_251021_063356/89195056/ccs	0.998681	28.7976	25692	99.94
m21038_250919_092912/20846319/ccs	0.999141	30.6601	10106	99.94
m21038_251021_063356/99814296/ccs	0.996769	24.9066	11902	99.93
m21038_251021_063356/95617889/ccs	0.996765	24.9013	7841	99.81
m21038_250919_092912/118951497/ccs	0.999977	46.3827	3763	99.73
m21038_251021_063356/191239843/ccs	0.999553	33.4969	23976	99.95
m21038_251021_063356/173345455/ccs	0.999351	31.8776	6204	99.95
m21038_251021_063356/62788938/ccs	0.999246	31.2263	9641	99.96
m21038_250919_092912/73340026/ccs	0.99988	39.2082	2607	99.92
m21038_250919_092912/220075679/ccs	0.99016	20.07	5329	99.89
m21038_251021_063356/6619563/ccs	0.99998	46.9897	6787	99.84
m21038_250919_092912/258474915/ccs	0.9998	36.9897	20504	99.93
m21038_250919_092912/115936895/ccs	0.999904	40.1773	4794	99.81
m21038_251021_063356/11865761/ccs	0.99747	25.9688	9208	99.93
m21038_250919_092912/46926413/ccs	0.999954	43.3724	3093	99.94
m21038_251021_063356/166793711/ccs	0.999923	41.1351	7688	99.93
m21038_251021_063356/144769361/ccs	0.999959	43.8722	14890	99.93
m21038_250919_092912/211096388/ccs	0.999344	31.831	18678	99.93
m21038_250919_092912/159059808/ccs	0.993066	21.5902	2785	99.75
m21038_251021_063356/28705933/ccs	0.996964	25.177	31214	99.92
m21038_251021_063356/254935267/ccs	0.999696	35.1713	19576	99.94
m21038_250919_092912/3149901/ccs	0.999551	33.4775	16285	99.88
m21038_251021_063356/48895311/ccs	0.999883	39.3181	14645	99.89
m21038_251021_063356/160697719/ccs	0.999792	36.8194	19402	99.94
m21038_250919_092912/54724349/ccs	0.99592	23.8934	3886	99.92
m21038_251021_063356/208078134/ccs	0.999885	39.393	19056	99.94
m21038_250919_092912/80741695/ccs	0.999997	55.2288	3329	99.88
m21038_251021_063356/159979142/ccs	0.999524	33.2239	9534	99.96
m21038_251021_063356/39786397/ccs	0.999595	33.9254	14797	99.90
m21038_251021_063356/18284882/ccs	0.999622	34.2251	8394	99.96
m21038_250919_092912/118362685/ccs	0.993636	21.9627	15435	99.86
m21038_251021_063356/162791828/ccs	0.999991	50.4576	4187	99.95
m21038_250919_092912/185538284/ccs	0.992575	21.293	5343	99.91
m21038_251021_063356/248906753/ccs	0.997131	25.4227	13453	99.89
m21038_251021_063356/11209028/ccs	0.994491	22.5893	4676	99.89
m21038_250919_092912/103483832/ccs	0.997616	26.2269	25889	99.92
m21038_250919_092912/191759780/ccs	0.999595	33.9254	9049	99.91
m21038_250919_092912/95098797/ccs	0.99181	20.8672	28528	99.81
m21038_250919_092912/173606837/ccs	1	60	4789	99.92
m21038_250919_092912/214963124/ccs	0.998009	27.0093	25005	99.92
m21038_251021_063356/234750957/ccs	0.999984	47.9588	3814	99.92
m21038_250919_092912/164627914/ccs	0.999347	31.8509	14983	99.92
m21038_250919_092912/147393558/ccs	0.999257	31.2901	20418	99.93
m21038_250919_092912/181867172/ccs	0.998523	28.3062	19041	99.91
m21038_250919_092912/60490600/ccs	1	60	4329	99.95
m21038_250919_092912/213586637/ccs	0.999123	30.57	15510	99.92
m21038_250919_092912/148833212/ccs	0.994092	22.2856	13681	99.80
