read_id	rq	qv	read_length	iden
m21038_250828_053717/86251140/ccs	0.999981	47.2125	5012	98.82
m21038_250925_073544/169218648/ccs	0.99996	43.9794	6880	99.77
m21038_250925_073544/95684292/ccs	0.999956	43.5655	8749	98.84
m21038_250925_073544/66062811/ccs	0.99951	33.098	21977	99.79
m21038_250925_073544/106630514/ccs	0.999999	60	4266	99.91
m21038_250828_053717/220595409/ccs	0.99962	34.2022	3362	99.91
m21038_250925_073544/108856854/ccs	0.994448	22.5555	27420	99.38
m21038_250828_053717/164824201/ccs	0.999789	36.7572	5479	98.90
m21038_250828_053717/46011272/ccs	0.999908	40.3621	12506	99.48
m21038_250925_073544/151979874/ccs	0.998651	28.6999	28634	99.83
m21038_250925_073544/168759631/ccs	0.999352	31.8842	5148	98.93
m21038_250925_073544/255788306/ccs	0.999971	45.376	4614	98.98
m21038_250828_053717/133237744/ccs	0.999992	50.9691	4843	98.97
m21038_250828_053717/83887877/ccs	0.999483	32.8651	4051	98.99
m21038_250828_053717/172493277/ccs	0.99741	25.867	10436	99.37
m21038_250925_073544/160960284/ccs	0.999212	31.0347	13024	99.71
m21038_250828_053717/249758598/ccs	0.996918	25.1117	4459	99.33
m21038_250828_053717/102171078/ccs	0.999061	30.2733	14064	98.84
m21038_250828_053717/51708294/ccs	0.999917	40.8092	6430	98.65
m21038_250925_073544/214371250/ccs	0.999035	30.1547	7146	99.43
m21038_250828_053717/159389191/ccs	1	60	3465	98.61
m21038_250925_073544/76613189/ccs	0.999992	50.9691	5511	99.22
m21038_250828_053717/189991770/ccs	0.999416	32.3359	23805	99.91
m21038_250828_053717/49548037/ccs	0.997647	26.2838	25391	99.69
m21038_250828_053717/244974847/ccs	0.998432	28.0465	24603	99.92
m21038_250925_073544/149817535/ccs	0.999698	35.1999	20023	99.91
m21038_250828_053717/186452190/ccs	0.997651	26.2912	29588	99.74
m21038_250828_053717/68029892/ccs	0.999434	32.4718	22699	99.75
m21038_250828_053717/261687965/ccs	0.996059	24.0439	17573	99.66
m21038_250828_053717/52171996/ccs	0.997624	26.2415	27109	99.90
m21038_250925_073544/4391188/ccs	0.999756	36.1261	24889	99.92
m21038_250828_053717/161811300/ccs	0.997827	26.6294	34848	99.92
m21038_250828_053717/89522530/ccs	0.996646	24.7444	26800	99.76
m21038_250925_073544/194709065/ccs	0.999802	37.0333	21801	99.93
m21038_250925_073544/241633464/ccs	0.998907	29.6138	31364	99.79
m21038_250828_053717/187106584/ccs	0.998969	29.8674	24633	99.91
m21038_250925_073544/161353486/ccs	0.999759	36.1798	22878	99.81
m21038_250828_053717/107351475/ccs	0.996456	24.5051	22161	99.91
m21038_250925_073544/154404358/ccs	0.998716	28.9143	16341	99.90
m21038_250925_073544/219745184/ccs	0.997966	26.9165	22022	99.81
m21038_250828_053717/35653864/ccs	0.99837	27.8781	27590	99.91
m21038_250925_073544/211093685/ccs	0.999699	35.2143	19296	99.91
m21038_250828_053717/96081564/ccs	0.999594	33.9147	10010	99.90
m21038_250828_053717/94700953/ccs	0.999478	32.8233	17682	99.92
m21038_250925_073544/42469717/ccs	0.999986	48.5387	8562	99.94
m21038_250828_053717/9376699/ccs	0.999984	47.9588	9886	99.95
m21038_250925_073544/15931154/ccs	0.999668	34.7886	17411	99.92
m21038_250828_053717/242746501/ccs	0.999019	30.0833	7661	99.96
m21038_250828_053717/128126382/ccs	0.999969	45.0864	8949	99.94
m21038_250828_053717/87823991/ccs	0.999401	32.2257	17711	99.90
m21038_250828_053717/75303187/ccs	0.999966	44.6852	7696	99.96
m21038_250828_053717/255132095/ccs	0.99814	27.3049	24588	99.86
m21038_250925_073544/115151580/ccs	0.999538	33.3536	19157	99.90
m21038_250828_053717/10161301/ccs	0.999934	41.8046	6412	99.98
m21038_250925_073544/145889049/ccs	0.999926	41.3077	9144	99.96
m21038_250925_073544/127600048/ccs	0.999277	31.4086	23003	99.88
m21038_250925_073544/173670842/ccs	0.999996	53.9794	3630	100.00
m21038_250925_073544/92538394/ccs	0.999926	41.3077	11611	99.93
m21038_250925_073544/63309509/ccs	0.999424	32.3958	14799	99.93
m21038_250828_053717/56755133/ccs	0.997477	25.9808	13167	99.89
m21038_250828_053717/117445785/ccs	0.999133	30.6198	22816	99.47
m21038_250925_073544/138941596/ccs	0.999106	30.4866	12967	99.92
m21038_250925_073544/194777815/ccs	0.999494	32.9585	5005	99.94
m21038_250828_053717/16716785/ccs	0.994912	22.9345	23761	99.45
m21038_250828_053717/62327470/ccs	0.999969	45.0864	6478	99.97
m21038_250925_073544/37486810/ccs	0.999898	39.914	18576	99.94
m21038_250828_053717/34018263/ccs	0.999298	31.5366	6997	99.94
m21038_250828_053717/141430522/ccs	0.999196	30.9474	7016	99.91
m21038_250828_053717/143134993/ccs	0.999557	33.536	21849	99.94
m21038_250925_073544/48695322/ccs	0.999807	37.1444	23511	99.47
m21038_250828_053717/74649002/ccs	0.999882	39.2812	17468	99.94
m21038_250828_053717/135269377/ccs	0.999332	31.7522	23892	99.84
m21038_250828_053717/112397814/ccs	0.999832	37.7469	7264	99.94
m21038_250828_053717/213320789/ccs	0.9998	36.9897	20678	99.49
m21038_250828_053717/106761691/ccs	0.999719	35.5129	7765	99.92
m21038_250925_073544/89591263/ccs	0.999882	39.2812	3801	99.97
m21038_250925_073544/43259335/ccs	0.999993	51.549	11872	99.87
m21038_250925_073544/112792326/ccs	1	60	4783	99.94
m21038_250925_073544/77857113/ccs	0.99826	27.5945	18976	99.83
m21038_250925_073544/92867368/ccs	0.999219	31.0735	7136	99.94
m21038_250828_053717/152768137/ccs	0.99935	31.8709	12718	99.93
m21038_250828_053717/71240893/ccs	0.999716	35.4668	8573	99.89
m21038_250925_073544/86969314/ccs	0.999591	33.8828	16853	99.95
m21038_250828_053717/138154739/ccs	0.999993	51.549	4090	99.93
m21038_250925_073544/219088139/ccs	0.999956	43.5655	17570	99.84
m21038_250925_073544/79693147/ccs	0.999929	41.4874	9827	99.88
m21038_250925_073544/42865188/ccs	0.999869	38.8273	16076	99.95
m21038_250925_073544/242682517/ccs	0.999757	36.1439	19816	99.84
m21038_250925_073544/112660105/ccs	0.99945	32.5964	19347	99.84
m21038_250828_053717/42274764/ccs	0.99928	31.4267	16216	99.84
m21038_250925_073544/68816326/ccs	0.998811	29.2482	21687	99.93
m21038_250925_073544/206504084/ccs	1	60	6083	99.93
m21038_250828_053717/126358382/ccs	0.999895	39.7881	18129	99.94
m21038_250828_053717/252445351/ccs	0.999742	35.8838	16170	99.83
m21038_250925_073544/64226273/ccs	0.998964	29.8464	15988	99.93
m21038_250828_053717/95164244/ccs	0.999807	37.1444	13850	99.94
m21038_250925_073544/149424911/ccs	0.996837	24.999	19704	99.90
m21038_250828_053717/232719940/ccs	0.999957	43.6653	4597	99.91
m21038_250828_053717/266535728/ccs	0.999999	60	5975	99.87
m21038_250925_073544/136056609/ccs	0.999712	35.4061	15057	99.95
m21038_250828_053717/45678808/ccs	0.999431	32.4489	8595	99.83
m21038_250828_053717/229116483/ccs	1	60	6596	99.83
m21038_250925_073544/47121981/ccs	0.999879	39.1721	18945	99.81
m21038_250828_053717/170132368/ccs	0.999976	46.1979	5251	99.96
m21038_250925_073544/163385394/ccs	0.999985	48.2391	13552	99.96
m21038_250828_053717/22746433/ccs	0.999982	47.4473	8896	99.94
m21038_250925_073544/202509035/ccs	0.996444	24.4904	22061	99.40
m21038_250925_073544/17896435/ccs	0.999696	35.1713	19028	99.82
m21038_250828_053717/175704317/ccs	0.999968	44.9485	6987	99.81
m21038_250925_073544/196415714/ccs	0.999992	50.9691	8782	99.93
m21038_250925_073544/120067705/ccs	0.997781	26.5384	10036	99.94
m21038_250925_073544/51057934/ccs	0.999936	41.9382	18702	99.94
m21038_250925_073544/188876005/ccs	1	60	3554	99.89
m21038_250828_053717/244713804/ccs	0.991775	20.8486	10084	99.89
m21038_250925_073544/90574067/ccs	0.993376	21.7888	11465	99.69
m21038_250828_053717/103088772/ccs	0.999817	37.3755	10414	99.94
m21038_250828_053717/75697276/ccs	0.999245	31.2205	13204	99.95
m21038_250925_073544/128587170/ccs	0.99929	31.4874	8549	99.94
m21038_250828_053717/119542886/ccs	0.999983	47.6955	9652	99.95
m21038_250828_053717/114431402/ccs	0.99194	20.9366	11419	99.71
m21038_250828_053717/49744926/ccs	0.999897	39.8716	4783	99.81
m21038_250828_053717/253692132/ccs	0.998622	28.6075	27808	99.34
m21038_250828_053717/224789859/ccs	1	60	3178	99.91
m21038_250925_073544/45223434/ccs	0.999612	34.1117	4475	99.84
m21038_250828_053717/210175924/ccs	1	60	5860	99.83
m21038_250925_073544/111415135/ccs	0.996294	24.3109	4376	99.89
m21038_250828_053717/37164600/ccs	0.999985	48.2391	10894	99.95
m21038_250828_053717/165483943/ccs	1	60	2694	99.70
m21038_250828_053717/28578886/ccs	0.998887	29.535	31793	99.95
m21038_250925_073544/96868066/ccs	0.999002	30.0087	15335	99.46
m21038_250828_053717/180027819/ccs	0.99999	50	6688	99.96
m21038_250828_053717/7604800/ccs	0.999495	32.9671	10355	99.52
m21038_250925_073544/20120593/ccs	0.99978	36.5758	13931	99.47
m21038_250828_053717/140907513/ccs	0.999947	42.7572	9891	99.82
m21038_250925_073544/41161608/ccs	0.999649	34.5469	17793	99.95
m21038_250925_073544/22877868/ccs	0.999971	45.376	5435	99.98
m21038_250925_073544/201854580/ccs	0.999935	41.8709	17146	99.37
m21038_250828_053717/45881090/ccs	1	60	5460	99.54
m21038_250925_073544/230165129/ccs	0.999269	31.3608	9409	99.81
m21038_250925_073544/187174185/ccs	0.998899	29.5821	9215	99.47
m21038_250925_073544/113251753/ccs	0.999944	42.5181	15368	99.82
m21038_250828_053717/210241804/ccs	0.99996	43.9794	10927	99.42
m21038_250925_073544/58855391/ccs	0.999992	50.9691	3426	99.97
m21038_250925_073544/119801455/ccs	0.999924	41.1919	8639	99.98
m21038_250925_073544/118751413/ccs	0.997237	25.5862	5387	99.96
m21038_250925_073544/170856185/ccs	0.999302	31.5614	24014	99.28
m21038_250828_053717/52297804/ccs	0.999976	46.1979	6480	99.97
m21038_250925_073544/232130401/ccs	0.999798	36.9465	16833	99.82
m21038_250925_073544/93524362/ccs	0.999933	41.7393	11690	99.84
m21038_250828_053717/140771580/ccs	0.999185	30.8884	6127	99.82
m21038_250828_053717/110106358/ccs	0.999997	55.2288	2681	99.40
m21038_250828_053717/62589275/ccs	0.999987	48.8606	7887	99.84
m21038_250828_053717/221119446/ccs	0.999438	32.5026	3924	99.46
m21038_250925_073544/151718976/ccs	0.999999	60	4597	99.98
m21038_250828_053717/54530514/ccs	0.999954	43.3724	5847	99.98
m21038_250828_053717/16319570/ccs	0.999403	32.2403	11857	99.84
m21038_250828_053717/175639528/ccs	0.999752	36.0555	15779	99.27
m21038_250828_053717/146936878/ccs	0.999955	43.4679	6370	99.84
m21038_250925_073544/109314617/ccs	0.999292	31.4997	21216	99.27
m21038_250828_053717/135596309/ccs	0.999954	43.3724	5213	99.34
m21038_250925_073544/118358715/ccs	0.99905	30.2228	26302	99.95
m21038_250925_073544/214304063/ccs	1	60	5497	99.37
m21038_250828_053717/247597742/ccs	0.99989	39.5861	6218	99.37
m21038_250828_053717/30147690/ccs	0.999997	55.2288	5108	99.98
m21038_250925_073544/36570528/ccs	0.99858	28.4771	6405	99.78
m21038_250828_053717/221708362/ccs	0.999256	31.2843	23424	99.82
m21038_250925_073544/14877109/ccs	0.997548	26.1048	9221	99.33
m21038_250828_053717/244648173/ccs	0.999504	33.0452	19826	99.26
m21038_250925_073544/20056813/ccs	0.999503	33.0364	14982	99.20
m21038_250828_053717/8392383/ccs	0.995776	23.7428	9920	99.35
m21038_250925_073544/30410186/ccs	0.999959	43.8722	4898	99.96
m21038_250828_053717/228787963/ccs	0.994008	22.2243	9277	99.86
m21038_250925_073544/182848506/ccs	0.999758	36.1618	17324	99.94
m21038_250828_053717/19727046/ccs	0.997076	25.3402	21347	99.91
m21038_250828_053717/168496648/ccs	0.9996	33.9794	22168	99.95
m21038_250925_073544/191825991/ccs	0.99975	36.0206	17256	99.83
m21038_250925_073544/50861693/ccs	0.997402	25.8536	34621	99.90
m21038_250828_053717/120914706/ccs	0.999824	37.5449	17014	99.82
m21038_250925_073544/162268379/ccs	0.999999	60	6279	99.84
m21038_250828_053717/74122034/ccs	0.994136	22.3181	5869	99.90
m21038_250828_053717/90379499/ccs	0.999451	32.6043	8138	99.91
m21038_250828_053717/218695216/ccs	0.999774	36.4589	8784	99.92
m21038_250828_053717/249169415/ccs	0.999969	45.0864	8995	99.92
m21038_250925_073544/246613691/ccs	0.999945	42.5964	15133	99.81
m21038_250925_073544/101585038/ccs	0.997601	26.1997	21420	99.83
m21038_250925_073544/20124128/ccs	0.999983	47.6955	10276	99.93
m21038_250925_073544/84349648/ccs	0.99975	36.0206	19261	99.83
m21038_250925_073544/16058468/ccs	0.999698	35.1999	7138	99.82
m21038_250925_073544/128322269/ccs	0.999305	31.5802	8154	99.25
m21038_250828_053717/259785075/ccs	0.992872	21.4703	17612	99.16
m21038_250828_053717/161682832/ccs	0.999972	45.5284	5966	99.87
m21038_250828_053717/235930590/ccs	0.998268	27.6145	9783	99.94
m21038_250925_073544/73663828/ccs	0.996745	24.8745	26581	99.80
m21038_250828_053717/105977110/ccs	0.998216	27.4861	17678	99.94
m21038_250925_073544/33821464/ccs	0.999981	47.2125	9092	99.78
m21038_250925_073544/131924885/ccs	0.999992	50.9691	6211	99.89
m21038_250828_053717/43783456/ccs	0.999979	46.7778	3306	99.91
m21038_250828_053717/76875840/ccs	1	60	4630	99.96
m21038_250828_053717/2561554/ccs	0.999988	49.2082	4970	99.88
m21038_250828_053717/29950908/ccs	0.999785	36.6756	14913	99.21
m21038_250925_073544/105513040/ccs	0.996068	24.0539	29863	99.91
m21038_250828_053717/198378506/ccs	0.999964	44.437	2503	99.96
m21038_250828_053717/51052919/ccs	0.999994	52.2185	4685	99.79
m21038_250828_053717/75371915/ccs	0.99996	43.9794	5741	99.76
m21038_250925_073544/30343791/ccs	0.998526	28.315	6144	99.77
m21038_250828_053717/101647178/ccs	0.999988	49.2082	6042	99.77
m21038_250828_053717/135857151/ccs	0.999657	34.6471	9554	99.80
m21038_250828_053717/104533029/ccs	0.999999	60	5190	99.98
m21038_250828_053717/235407088/ccs	0.999286	31.463	12366	99.81
m21038_250925_073544/43584200/ccs	0.999393	32.1681	21141	99.85
m21038_250925_073544/98046746/ccs	0.998936	29.7306	26934	99.94
m21038_250925_073544/18550575/ccs	0.999365	31.9723	24284	99.93
m21038_250828_053717/118689805/ccs	0.999953	43.279	9299	99.95
m21038_250925_073544/3281973/ccs	0.999502	33.0277	14048	99.96
m21038_250828_053717/150933209/ccs	0.999988	49.2082	4262	100.00
m21038_250925_073544/180620032/ccs	1	60	4005	99.70
m21038_250925_073544/197399457/ccs	0.997978	26.9422	12487	99.15
m21038_250828_053717/10291576/ccs	0.997784	26.5443	25060	99.92
m21038_250828_053717/71897716/ccs	0.999761	36.216	5087	99.74
m21038_250828_053717/260309236/ccs	0.997433	25.9057	27058	99.85
m21038_250828_053717/28249609/ccs	0.999742	35.8838	8982	99.96
m21038_250828_053717/256640168/ccs	0.999403	32.2403	19089	99.93
m21038_250828_053717/71762937/ccs	0.998509	28.2652	4277	99.95
m21038_250828_053717/65734914/ccs	0.999956	43.5655	13051	99.96
m21038_250828_053717/218497620/ccs	0.999936	41.9382	2938	99.73
m21038_250828_053717/247531486/ccs	1	60	2702	99.93
m21038_250925_073544/129766320/ccs	0.999404	32.2475	4812	99.94
m21038_250828_053717/233833462/ccs	0.999984	47.9588	6941	99.33
m21038_250828_053717/212074797/ccs	0.999906	40.2687	11850	99.87
m21038_250925_073544/241371102/ccs	0.99503	23.0364	16686	99.83
m21038_250925_073544/174984099/ccs	0.999862	38.6012	6706	99.87
m21038_250925_073544/118493914/ccs	0.999107	30.4915	3535	99.94
m21038_250925_073544/87491005/ccs	0.994227	22.386	22145	99.90
m21038_250828_053717/198247255/ccs	0.999949	42.9243	4833	99.83
m21038_250828_053717/51254202/ccs	0.999987	48.8606	9109	99.46
m21038_250925_073544/246940738/ccs	0.999726	35.6225	8156	99.46
m21038_250828_053717/145953473/ccs	0.992556	21.2819	4891	99.90
m21038_250828_053717/163319316/ccs	0.999021	30.0922	4338	99.86
m21038_250925_073544/123537732/ccs	0.999827	37.6195	16001	99.92
m21038_250828_053717/143852011/ccs	0.999994	52.2185	5533	99.96
m21038_250828_053717/88151057/ccs	0.999707	35.3313	21712	99.89
m21038_250828_053717/138610827/ccs	0.999802	37.0333	8229	99.95
m21038_250828_053717/41222365/ccs	0.99996	43.9794	9195	99.92
m21038_250925_073544/53674841/ccs	0.993685	21.9963	17321	99.79
m21038_250925_073544/148898710/ccs	0.9999	40	21471	99.93
m21038_250828_053717/20385500/ccs	0.999998	56.9897	3738	99.42
m21038_250925_073544/88411356/ccs	0.999502	33.0277	7146	99.93
m21038_250828_053717/46858418/ccs	0.999992	50.9691	3122	99.90
m21038_250925_073544/183046887/ccs	0.999088	30.4001	4460	99.98
m21038_250828_053717/255066344/ccs	0.999883	39.3181	5238	100.00
m21038_250925_073544/94900370/ccs	0.999597	33.9469	13693	99.92
m21038_250925_073544/226494736/ccs	0.999997	55.2288	4930	99.98
m21038_250925_073544/223937367/ccs	0.999976	46.1979	8198	99.90
m21038_250828_053717/52105191/ccs	0.999982	47.4473	9812	99.91
m21038_250828_053717/134677355/ccs	0.999969	45.0864	7136	99.89
m21038_250925_073544/55052915/ccs	0.999828	37.6447	17606	99.91
m21038_250828_053717/183239130/ccs	0.999904	40.1773	7825	99.91
m21038_250828_053717/165090192/ccs	0.999985	48.2391	4841	99.94
m21038_250828_053717/82248972/ccs	0.999849	38.2102	6188	99.93
m21038_250828_053717/90051878/ccs	0.997607	26.2106	14501	99.92
m21038_250925_073544/59969769/ccs	0.999483	32.8651	23033	99.88
m21038_250925_073544/233899984/ccs	0.999993	51.549	11445	99.90
m21038_250828_053717/223937312/ccs	1	60	7329	99.92
m21038_250925_073544/41685677/ccs	0.99998	46.9897	4720	99.96
m21038_250828_053717/214499694/ccs	0.999913	40.6048	4607	99.91
m21038_250925_073544/143854276/ccs	0.999635	34.3771	7150	99.87
m21038_250925_073544/187171373/ccs	0.996455	24.5038	24812	99.89
m21038_250828_053717/130879685/ccs	0.999704	35.2871	5949	99.85
m21038_250925_073544/78645105/ccs	0.999926	41.3077	7075	99.87
m21038_250925_073544/227870610/ccs	0.999947	42.7572	6215	99.85
m21038_250828_053717/192154506/ccs	0.999653	34.5967	8138	99.88
m21038_250925_073544/143136359/ccs	0.999593	33.9041	18323	99.87
m21038_250925_073544/88408273/ccs	0.999808	37.167	20839	99.92
m21038_250828_053717/140710880/ccs	0.999985	48.2391	3131	99.74
m21038_250828_053717/60360000/ccs	0.999222	31.0902	5469	99.45
m21038_250828_053717/4658623/ccs	0.999345	31.8376	7217	99.93
m21038_250828_053717/128586301/ccs	1	60	4613	99.93
m21038_250828_053717/193661792/ccs	0.995355	23.3301	13257	99.82
m21038_250828_053717/227279576/ccs	0.999176	30.8407	22283	99.62
m21038_250925_073544/155386754/ccs	0.999906	40.2687	15462	99.87
m21038_250925_073544/104797921/ccs	0.999995	53.0103	3931	99.95
m21038_250828_053717/96864957/ccs	0.999643	34.4733	6866	99.96
m21038_250925_073544/189861596/ccs	0.999869	38.8273	10320	99.96
m21038_250828_053717/85006189/ccs	0.999574	33.7059	23535	99.68
m21038_250925_073544/87495628/ccs	0.99989	39.5861	5965	99.92
m21038_250925_073544/112528406/ccs	0.995289	23.2689	28167	99.86
m21038_250925_073544/149029693/ccs	0.999144	30.6753	34604	99.71
m21038_250828_053717/231342172/ccs	0.999361	31.945	30200	99.87
m21038_250925_073544/204276913/ccs	0.997393	25.8386	24369	99.62
m21038_250925_073544/142414280/ccs	0.99765	26.2893	24487	99.63
m21038_250828_053717/93523372/ccs	0.999674	34.8678	3149	99.97
m21038_250828_053717/75369543/ccs	0.999862	38.6012	15007	99.87
m21038_250828_053717/66454828/ccs	0.999455	32.636	23354	99.96
m21038_250925_073544/92014558/ccs	0.998505	28.2536	35490	99.82
m21038_250828_053717/157947369/ccs	0.999964	44.437	7616	99.97
m21038_250828_053717/52298277/ccs	0.999543	33.4008	17249	99.95
m21038_250925_073544/108593732/ccs	0.999853	38.3268	12087	99.86
m21038_250925_073544/181998744/ccs	0.998029	27.0531	19392	99.95
m21038_250828_053717/123012734/ccs	0.999897	39.8716	15276	99.96
m21038_250828_053717/93983581/ccs	0.999967	44.8149	6022	99.97
m21038_250925_073544/31850640/ccs	0.993417	21.8158	17275	99.92
m21038_250925_073544/174462131/ccs	0.999912	40.5552	12909	99.86
m21038_250828_053717/130354619/ccs	0.999927	41.3668	6916	99.94
m21038_250828_053717/69145710/ccs	0.997494	26.0102	30324	99.66
m21038_250925_073544/12780765/ccs	0.999431	32.4489	20285	99.96
m21038_250828_053717/54400859/ccs	0.999993	51.549	10454	99.87
m21038_250925_073544/94770254/ccs	0.999988	49.2082	11412	99.87
m21038_250925_073544/124192108/ccs	0.999505	33.0539	25007	99.69
m21038_250828_053717/240255736/ccs	0.999808	37.167	9169	99.52
m21038_250828_053717/57415020/ccs	0.999718	35.4975	22877	99.94
m21038_250925_073544/243861434/ccs	0.99996	43.9794	9448	99.85
m21038_250925_073544/98111603/ccs	0.999463	32.7003	27339	99.56
m21038_250828_053717/263652471/ccs	0.999903	40.1323	7955	99.86
m21038_250828_053717/210960898/ccs	0.999986	48.5387	9420	99.94
m21038_250828_053717/16516232/ccs	0.997102	25.379	25200	99.55
m21038_250828_053717/265749863/ccs	0.99998	46.9897	12649	99.88
m21038_250925_073544/158732547/ccs	0.999725	35.6067	9642	99.96
m21038_250925_073544/175571573/ccs	0.998528	28.3209	23811	99.76
m21038_250828_053717/25886970/ccs	1	60	3181	99.94
m21038_250828_053717/158143753/ccs	0.999368	31.9928	17693	99.71
m21038_250925_073544/213714218/ccs	0.999997	55.2288	6908	99.03
m21038_250925_073544/172622710/ccs	0.999723	35.5752	18712	99.95
m21038_250828_053717/233638720/ccs	0.999096	30.4383	14812	99.70
m21038_250828_053717/28967076/ccs	0.999987	48.8606	6848	99.94
m21038_250828_053717/218237439/ccs	1	60	3350	99.82
m21038_250828_053717/144576468/ccs	0.99865	28.6967	17785	99.76
m21038_250828_053717/73600941/ccs	0.99997	45.2288	6359	99.94
m21038_250828_053717/56691036/ccs	0.999987	48.8606	4807	99.02
m21038_250925_073544/101782493/ccs	0.999849	38.2102	20141	99.61
m21038_250828_053717/84218162/ccs	0.997494	26.0102	29167	99.74
m21038_250925_073544/157091517/ccs	1	60	4438	99.89
m21038_250828_053717/2558437/ccs	0.999984	47.9588	5240	99.56
m21038_250828_053717/161682375/ccs	0.99939	32.1467	27380	99.59
m21038_250925_073544/85263073/ccs	0.999981	47.2125	6240	99.52
m21038_250925_073544/240585625/ccs	0.990111	20.0485	14596	99.86
m21038_250828_053717/81596731/ccs	0.999931	41.6115	12013	99.68
m21038_250828_053717/258280140/ccs	0.994191	22.359	20172	99.90
m21038_250925_073544/196347576/ccs	1	60	5763	99.48
m21038_250828_053717/33425993/ccs	1	60	3363	99.85
m21038_250828_053717/105059300/ccs	0.999333	31.7587	27025	99.59
m21038_250925_073544/138480167/ccs	0.999775	36.4782	6380	99.92
m21038_250925_073544/89589334/ccs	0.999306	31.5864	24187	99.60
m21038_250925_073544/30742199/ccs	0.999992	50.9691	5788	99.93
m21038_250925_073544/62591772/ccs	0.99999	50	4864	99.90
m21038_250828_053717/67704497/ccs	0.999989	49.5861	11014	99.95
m21038_250925_073544/103416820/ccs	0.999989	49.5861	11743	99.68
m21038_250828_053717/134875610/ccs	0.999381	32.0831	8794	99.70
m21038_250828_053717/236192793/ccs	0.999084	30.381	25871	99.57
m21038_250925_073544/150275953/ccs	0.999986	48.5387	10766	99.90
m21038_250828_053717/74780181/ccs	0.999172	30.8197	17890	99.73
m21038_250828_053717/123208928/ccs	0.997816	26.6075	22802	99.83
m21038_250828_053717/160825850/ccs	1	60	4213	99.95
m21038_250925_073544/215876426/ccs	0.999853	38.3268	11684	99.73
m21038_250828_053717/91097793/ccs	0.997909	26.7965	23004	99.75
m21038_250925_073544/34410973/ccs	0.999837	37.8781	14974	99.81
m21038_250828_053717/45679723/ccs	0.999982	47.4473	9679	99.90
m21038_250925_073544/61606549/ccs	0.999482	32.8567	11780	99.92
m21038_250828_053717/28639945/ccs	0.999888	39.5078	4133	99.93
m21038_250828_053717/54594280/ccs	0.999998	56.9897	3276	99.76
m21038_250828_053717/192218836/ccs	0.999974	45.8503	4191	99.93
m21038_250925_073544/60820044/ccs	0.99978	36.5758	22864	99.58
m21038_250828_053717/164763455/ccs	0.999941	42.2915	7070	99.76
m21038_250828_053717/94175568/ccs	0.998508	28.2623	21244	99.58
m21038_250828_053717/75432017/ccs	0.999643	34.4733	19166	99.60
m21038_250925_073544/37685792/ccs	0.99922	31.0791	27797	99.60
m21038_250925_073544/174786895/ccs	0.999994	52.2185	8997	99.87
m21038_250828_053717/29036124/ccs	0.999644	34.4855	16945	99.91
m21038_250828_053717/6031739/ccs	0.999992	50.9691	7000	99.80
