read_id	rq	qv	read_length	iden
m84010_220919_232145_s1/62132583/ccs	0.997651	26.2912	12205	99.47
m84010_220919_232145_s1/115476613/ccs	0.999558	33.5458	11363	99.54
m84010_220919_232145_s1/139723013/ccs	0.999839	37.9317	17854	99.65
m84010_220919_232145_s1/234816769/ccs	0.999769	36.3639	20836	99.70
m84010_220919_232145_s1/62395713/ccs	0.998064	27.1309	27883	99.70
m84010_220919_232145_s1/165348239/ccs	0.999358	31.9246	12849	99.30
m84010_220919_232145_s1/213386884/ccs	0.999106	30.4866	13793	99.63
m84010_220919_232145_s1/198509535/ccs	0.999845	38.0967	14836	99.65
m84010_220919_232145_s1/206045281/ccs	0.997881	26.7387	17888	99.64
m84010_220919_232145_s1/204735975/ccs	0.999608	34.0671	21938	99.73
m84010_220919_232145_s1/110757343/ccs	0.999755	36.1083	13944	99.64
m84010_220919_232145_s1/249104752/ccs	0.996577	24.6559	30160	99.65
m84010_220919_232145_s1/130025105/ccs	0.990584	20.2613	23137	99.48
m84010_220919_232145_s1/44040596/ccs	0.999575	33.7161	11044	99.28
m84010_220919_232145_s1/18418158/ccs	0.999929	41.4874	6617	99.46
m84010_220919_232145_s1/46403833/ccs	0.998989	29.9525	20957	99.74
m84010_220919_232145_s1/27529353/ccs	0.99855	28.3863	21076	99.58
m84010_220919_232145_s1/129897685/ccs	0.998311	27.7237	23666	99.56
m84010_220919_232145_s1/51123193/ccs	0.999906	40.2687	7239	99.63
m84010_220919_232145_s1/236001092/ccs	0.999921	41.0237	15972	99.82
m84010_220919_232145_s1/51056348/ccs	0.998492	28.216	20188	99.80
m84010_220919_232145_s1/219417094/ccs	0.999862	38.6012	17309	99.86
m84010_220919_232145_s1/81723548/ccs	0.998055	27.1108	18201	99.59
m84010_220919_232145_s1/71831624/ccs	0.997854	26.6837	16950	99.82
m84010_220919_232145_s1/186716153/ccs	0.998459	28.122	17751	99.85
m84010_220919_232145_s1/212865349/ccs	0.999748	35.986	18525	99.85
m84010_220919_232145_s1/127472595/ccs	0.996237	24.2447	24622	99.74
m84010_220919_232145_s1/103221341/ccs	0.999549	33.4582	7838	99.85
m84010_220919_232145_s1/188356497/ccs	0.999351	31.8776	22218	99.58
m84010_220919_232145_s1/77007621/ccs	0.992716	21.3763	21112	99.66
m84010_220919_232145_s1/162466605/ccs	0.999489	32.9158	4533	99.82
m84010_220919_232145_s1/22089646/ccs	0.999999	60	4707	99.60
m84010_220919_232145_s1/19529955/ccs	0.999898	39.914	13062	99.88
m84010_220919_232145_s1/250025595/ccs	0.999649	34.5469	14263	99.87
m84010_220919_232145_s1/153617305/ccs	0.991376	20.6429	17065	99.62
m84010_220919_232145_s1/131468626/ccs	0.99878	29.1364	26720	99.59
m84010_220919_232145_s1/25036430/ccs	0.996669	24.7743	15675	99.80
m84010_220919_232145_s1/244516568/ccs	0.998034	27.0642	29384	99.61
m84010_220919_232145_s1/106498896/ccs	0.999849	38.2102	17238	99.87
m84010_220919_232145_s1/119866339/ccs	0.999885	39.393	13926	99.85
m84010_220919_232145_s1/190450480/ccs	0.999962	44.2022	11912	99.86
m84010_220919_232145_s1/167051316/ccs	0.999609	34.0782	17139	99.85
m84010_220919_232145_s1/190452521/ccs	0.998766	29.0868	20980	99.79
m84010_220919_232145_s1/85658050/ccs	0.999388	32.1325	16086	99.86
m84010_220919_232145_s1/190975129/ccs	0.999502	33.0277	5489	99.89
m84010_220919_232145_s1/93127383/ccs	0.996844	25.0086	7613	99.87
m84010_220919_232145_s1/77529689/ccs	0.99933	31.7393	12739	99.84
m84010_220919_232145_s1/228005138/ccs	0.999674	34.8678	14935	99.86
m84010_220919_232145_s1/163383933/ccs	0.999783	36.6354	17907	99.79
m84010_220919_232145_s1/216665135/ccs	0.999911	40.5061	14448	99.79
m84010_220919_232145_s1/235668437/ccs	0.997792	26.56	11502	99.81
m84010_220919_232145_s1/35654898/ccs	0.999673	34.8545	12349	99.86
m84010_220919_232145_s1/71242360/ccs	0.994937	22.9559	13009	99.78
m84010_220919_232145_s1/198313749/ccs	0.997957	26.8973	11722	99.84
m84010_220919_232145_s1/11866593/ccs	0.993966	22.1939	4060	99.90
m84010_220919_232145_s1/4655173/ccs	0.999368	31.9928	15069	99.78
m84010_220919_232145_s1/49615127/ccs	0.998928	29.6981	5221	99.89
m84010_220919_232145_s1/212276548/ccs	0.999903	40.1323	17229	99.78
m84010_220919_232145_s1/167117556/ccs	0.99997	45.2288	8694	99.83
m84010_220919_232145_s1/118818727/ccs	0.999782	36.6154	13745	99.77
m84010_220919_232145_s1/110236817/ccs	0.999633	34.3533	10518	99.76
m84010_220919_232145_s1/26542832/ccs	0.997057	25.3121	12365	99.72
m84010_220919_232145_s1/77534459/ccs	0.997502	26.0241	21729	99.73
m84010_220919_232145_s1/223219189/ccs	0.999962	44.2022	7690	99.79
m84010_220919_232145_s1/84219552/ccs	0.997892	26.7613	5043	99.72
m84010_220919_232145_s1/201196701/ccs	0.996841	25.0045	7752	99.78
m84010_220919_232145_s1/214043052/ccs	0.999947	42.7572	8938	99.79
m84010_220919_232145_s1/56557851/ccs	0.99899	29.9568	14289	99.71
m84010_220919_232145_s1/199366539/ccs	0.999896	39.8297	3241	99.81
m84010_220919_232145_s1/45616271/ccs	0.997378	25.8137	10377	99.67
m84010_220919_232145_s1/73138661/ccs	0.99919	30.9151	16977	99.70
m84010_220919_232145_s1/102109933/ccs	0.998302	27.7006	13860	99.70
m84010_220919_232145_s1/113050653/ccs	0.999613	34.1229	11993	99.70
m84010_220919_232145_s1/45878935/ccs	0.998207	27.4642	11387	99.51
m84010_220919_232145_s1/253758585/ccs	0.999769	36.3639	10780	99.72
m84010_220919_232145_s1/166727827/ccs	0.999976	46.1979	7189	99.94
m84010_220919_232145_s1/17237268/ccs	0.996732	24.8572	10444	99.87
m84010_220919_232145_s1/12649418/ccs	0.996958	25.1684	12158	99.85
m84010_220919_232145_s1/177606932/ccs	0.999349	31.8642	21290	99.86
m84010_220919_232145_s1/115872471/ccs	0.998997	29.987	16402	99.85
m84010_220919_232145_s1/141825720/ccs	0.998594	28.5201	15792	99.81
m84010_220919_232145_s1/173605837/ccs	0.999834	37.7989	19511	99.42
m84010_220919_232145_s1/19598392/ccs	0.998362	27.8569	20309	99.40
m84010_220919_232145_s1/251857071/ccs	0.999021	30.0922	15642	99.37
m84010_220919_232145_s1/62195875/ccs	0.99725	25.6067	17468	99.31
m84010_220919_232145_s1/16388207/ccs	0.992077	21.0111	14968	99.15
m84010_220919_232145_s1/176559060/ccs	0.999834	37.7989	4993	99.84
m84010_220919_232145_s1/134547243/ccs	0.990703	20.3166	13260	99.19
m84010_220919_232145_s1/46012259/ccs	0.99823	27.5203	7392	99.45
m84010_220919_232145_s1/91360178/ccs	0.999732	35.7187	4704	99.91
m84010_220919_232145_s1/26411169/ccs	0.997764	26.5053	23869	99.71
m84010_220919_232145_s1/22086596/ccs	0.993818	22.0887	20066	99.59
m84010_220919_232145_s1/263065669/ccs	0.996483	24.5383	13532	98.91
m84010_220919_232145_s1/211228577/ccs	0.993967	22.1947	9459	99.06
m84010_220919_232145_s1/243602297/ccs	0.994945	22.9628	16836	98.86
m84010_220919_232145_s1/183372507/ccs	0.992073	21.0089	12711	99.74
m84010_220919_232145_s1/263851529/ccs	0.993252	21.7082	11336	99.75
m84010_220919_232145_s1/255528481/ccs	0.994695	22.7531	12958	99.53
m84010_220919_232145_s1/222300750/ccs	0.993727	22.0252	12372	99.28
m84010_220919_232145_s1/26086988/ccs	0.9987	28.8606	20807	98.10
m84010_220919_232145_s1/217122624/ccs	0.998971	29.8758	13876	98.13
m84010_220919_232145_s1/144445939/ccs	0.999675	34.8812	11415	97.85
m84010_220919_232145_s1/80412901/ccs	0.994619	22.6914	28494	98.48
m84010_220919_232145_s1/165480477/ccs	0.990828	20.3754	26269	98.43
m84010_220919_232145_s1/251332554/ccs	0.998948	29.7798	19157	98.15
m84010_220919_232145_s1/106697502/ccs	0.99992	40.9691	8930	99.56
m84010_220919_232145_s1/252120262/ccs	0.99654	24.6092	16283	98.53
m84010_220919_232145_s1/134549637/ccs	0.998453	28.1051	16070	98.57
m84010_220919_232145_s1/24842774/ccs	0.999993	51.549	7548	99.99
m84010_220919_232145_s1/228202362/ccs	0.998887	29.535	14884	98.56
m84010_220919_232145_s1/14881988/ccs	0.999577	33.7366	14933	98.91
m84010_220919_232145_s1/251595187/ccs	0.999999	60	1939	100.00
m84010_220919_232145_s1/161353885/ccs	0.990141	20.0617	12605	98.44
m84010_220919_232145_s1/72225242/ccs	0.998221	27.4982	12738	99.98
m84010_220919_232145_s1/43584208/ccs	0.994483	22.583	10001	98.21
m84010_220919_232145_s1/101322005/ccs	0.999854	38.3565	11733	98.31
m84010_220919_232145_s1/189532478/ccs	0.999403	32.2403	18238	98.28
m84010_220919_232145_s1/81858275/ccs	0.999884	39.3554	8953	99.99
m84010_220919_232145_s1/112661439/ccs	0.999876	39.0658	12956	100.00
m84010_220919_232145_s1/220071224/ccs	0.996348	24.3747	13282	98.15
m84010_220919_232145_s1/145232770/ccs	0.999859	38.5078	9734	98.30
m84010_220919_232145_s1/15864965/ccs	0.999921	41.0237	14853	98.29
m84010_220919_232145_s1/94635502/ccs	0.999747	35.9688	5374	100.00
m84010_220919_232145_s1/128254676/ccs	0.999719	35.5129	17311	99.54
m84010_220919_232145_s1/35390873/ccs	0.994051	22.2556	21315	99.78
m84010_220919_232145_s1/159449815/ccs	0.999727	35.6384	15212	99.53
m84010_220919_232145_s1/145427431/ccs	0.99998	46.9897	9426	99.53
m84010_220919_232145_s1/192873594/ccs	0.999931	41.6115	5757	99.36
m84010_220919_232145_s1/78578249/ccs	0.999636	34.389	21156	99.93
m84010_220919_232145_s1/7604322/ccs	0.997907	26.7923	9056	99.62
m84010_220919_232145_s1/260115582/ccs	0.999859	38.5078	9799	99.63
m84010_220919_232145_s1/209848312/ccs	0.996562	24.6369	9066	99.67
m84010_220919_232145_s1/51511603/ccs	0.993172	21.6571	14432	99.45
m84010_220919_232145_s1/138220000/ccs	0.999898	39.914	14769	99.70
m84010_220919_232145_s1/209651776/ccs	0.998589	28.5047	17355	99.96
m84010_220919_232145_s1/175899258/ccs	0.999899	39.9568	15085	99.69
m84010_220919_232145_s1/243471628/ccs	0.999313	31.6304	13756	99.89
m84010_220919_232145_s1/7014135/ccs	0.995622	23.5872	18635	99.63
m84010_220919_232145_s1/143196577/ccs	0.997558	26.1225	18810	99.90
m84010_220919_232145_s1/151000457/ccs	0.997629	26.2507	21570	99.59
m84010_220919_232145_s1/78974117/ccs	0.999932	41.6749	8628	99.76
m84010_220919_232145_s1/72815373/ccs	0.99983	37.6955	4038	99.60
m84010_220919_232145_s1/47842967/ccs	0.990373	20.1651	18028	99.56
m84010_220919_232145_s1/32901008/ccs	0.998238	27.5399	13936	99.87
m84010_220919_232145_s1/18486280/ccs	0.99282	21.4388	12078	99.34
m84010_220919_232145_s1/148903070/ccs	0.999749	36.0033	12920	99.52
m84010_220919_232145_s1/148572370/ccs	0.997728	26.4359	16419	99.67
m84010_220919_232145_s1/143330873/ccs	0.99982	37.4473	6847	99.68
m84010_220919_232145_s1/188618387/ccs	0.999737	35.8004	22809	100.00
m84010_220919_232145_s1/153289547/ccs	0.999215	31.0513	18580	99.72
m84010_220919_232145_s1/25039998/ccs	0.999229	31.1295	20052	99.66
m84010_220919_232145_s1/77857085/ccs	0.998549	28.3833	10706	99.93
m84010_220919_232145_s1/103486248/ccs	0.999638	34.4129	13485	99.76
m84010_220919_232145_s1/235143481/ccs	0.999768	36.3451	13735	99.51
m84010_220919_232145_s1/117379729/ccs	0.999459	32.668	15815	99.71
m84010_220919_232145_s1/57541665/ccs	0.999892	39.6658	4825	99.69
m84010_220919_232145_s1/178327392/ccs	0.998581	28.4802	23829	99.61
m84010_220919_232145_s1/190516295/ccs	0.994237	22.3935	14967	99.80
m84010_220919_232145_s1/35589956/ccs	0.999905	40.2228	9124	99.54
m84010_220919_232145_s1/213456295/ccs	0.992205	21.0818	11434	99.45
m84010_220919_232145_s1/180160147/ccs	0.998338	27.7937	2500	100.00
m84010_220919_232145_s1/201067724/ccs	0.999728	35.6543	11866	99.76
m84010_220919_232145_s1/233572738/ccs	0.994947	22.9645	20390	99.18
m84010_220919_232145_s1/75760807/ccs	0.999516	33.1515	11717	99.98
m84010_220919_232145_s1/248317759/ccs	0.999162	30.7676	18457	99.33
m84010_220919_232145_s1/116067605/ccs	0.992199	21.0785	12399	99.77
m84010_220919_232145_s1/105777880/ccs	0.998794	29.1865	16644	99.36
m84010_220919_232145_s1/240127468/ccs	0.999601	33.9903	15045	99.43
m84010_220919_232145_s1/119412529/ccs	0.999823	37.5203	5186	99.79
m84010_220919_232145_s1/176885945/ccs	0.999962	44.2022	8721	99.48
m84010_220919_232145_s1/170395554/ccs	0.99969	35.0864	23117	99.33
m84010_220919_232145_s1/261690682/ccs	0.999798	36.9465	13874	99.49
m84010_220919_232145_s1/169673308/ccs	0.999544	33.4104	8680	99.90
m84010_220919_232145_s1/143005089/ccs	0.999488	32.9073	22976	99.64
m84010_220919_232145_s1/154079053/ccs	0.999923	41.1351	19559	99.99
m84010_220919_232145_s1/137495491/ccs	0.99844	28.0688	17811	99.30
m84010_220919_232145_s1/80483156/ccs	0.999091	30.4144	18782	99.61
m84010_220919_232145_s1/180290755/ccs	0.999853	38.3268	12580	99.99
m84010_220919_232145_s1/129766681/ccs	0.9988	29.2082	10546	99.71
m84010_220919_232145_s1/65146433/ccs	0.99482	22.8567	11607	99.57
m84010_220919_232145_s1/215813475/ccs	0.999226	31.1126	20635	99.62
m84010_220919_232145_s1/24251969/ccs	0.999042	30.1863	17290	99.65
m84010_220919_232145_s1/11212353/ccs	0.999459	32.668	17784	99.56
m84010_220919_232145_s1/219485393/ccs	0.999853	38.3268	8466	99.68
m84010_220919_232145_s1/187303417/ccs	0.999849	38.2102	18188	99.99
m84010_220919_232145_s1/128849317/ccs	0.999713	35.4212	11579	99.63
m84010_220919_232145_s1/243339348/ccs	0.999647	34.5223	15811	99.99
m84010_220919_232145_s1/179111575/ccs	0.999964	44.437	10170	99.71
m84010_220919_232145_s1/124649707/ccs	0.9994	32.2185	13038	99.58
m84010_220919_232145_s1/122031801/ccs	0.999855	38.3863	12220	99.99
m84010_220919_232145_s1/104403192/ccs	0.998592	28.514	28889	99.96
m84010_220919_232145_s1/127992365/ccs	0.999094	30.4287	14864	99.99
m84010_220919_232145_s1/254347048/ccs	0.99957	33.6653	15258	99.97
m84010_220919_232145_s1/160498564/ccs	0.999421	32.3732	13681	99.57
m84010_220919_232145_s1/243013499/ccs	0.999936	41.9382	8230	99.63
m84010_220919_232145_s1/148049790/ccs	0.999991	50.4576	3536	99.92
m84010_220919_232145_s1/51709605/ccs	0.999221	31.0846	4278	99.72
m84010_220919_232145_s1/179441176/ccs	0.995949	23.9244	14568	99.46
m84010_220919_232145_s1/174591144/ccs	0.999814	37.3049	21672	99.96
m84010_220919_232145_s1/21168519/ccs	0.997576	26.1547	14259	100.00
m84010_220919_232145_s1/36705026/ccs	0.993714	22.0163	20332	99.87
m84010_220919_232145_s1/196544060/ccs	0.999891	39.6257	11608	99.59
m84010_220919_232145_s1/138872135/ccs	0.999485	32.8819	7710	99.62
m84010_220919_232145_s1/22220533/ccs	0.999468	32.7409	22126	100.00
m84010_220919_232145_s1/134681304/ccs	0.998022	27.0377	5630	99.98
m84010_220919_232145_s1/67376206/ccs	0.999234	31.1577	16953	99.95
m84010_220919_232145_s1/94831902/ccs	0.999909	40.4096	11108	99.57
m84010_220919_232145_s1/260374825/ccs	0.999503	33.0364	24828	99.95
m84010_220919_232145_s1/188418878/ccs	0.999682	34.9757	17609	100.00
m84010_220919_232145_s1/92869903/ccs	0.999235	31.1634	5003	99.60
m84010_220919_232145_s1/48827102/ccs	0.994951	22.9679	8856	99.84
m84010_220919_232145_s1/126685854/ccs	1	60	8669	99.99
m84010_220919_232145_s1/147918076/ccs	0.999791	36.7985	19610	99.95
m84010_220919_232145_s1/102695429/ccs	0.99994	42.2185	6357	99.98
m84010_220919_232145_s1/189863171/ccs	0.996146	24.1409	3950	99.95
m84010_220919_232145_s1/186583548/ccs	0.999746	35.9517	13224	99.96
m84010_220919_232145_s1/33359976/ccs	0.994857	22.8878	15874	99.80
m84010_220919_232145_s1/47842260/ccs	0.999396	32.1896	20302	99.99
m84010_220919_232145_s1/169873449/ccs	0.999875	39.0309	13366	100.00
m84010_220919_232145_s1/236719981/ccs	0.99975	36.0206	12050	99.99
m84010_220919_232145_s1/93260493/ccs	1	60	5124	99.98
m84010_220919_232145_s1/148901904/ccs	0.999712	35.4061	9804	99.96
m84010_220919_232145_s1/61802458/ccs	0.997189	25.5114	12110	99.98
m84010_220919_232145_s1/249957043/ccs	0.998927	29.694	6179	99.95
m84010_220919_232145_s1/58266546/ccs	0.999807	37.1444	6787	100.00
m84010_220919_232145_s1/105516062/ccs	0.999831	37.7211	4423	100.00
m84010_220919_232145_s1/90378323/ccs	0.999891	39.6257	7310	99.95
m84010_220919_232145_s1/137827149/ccs	0.999878	39.1364	11786	100.00
m84010_220919_232145_s1/210047669/ccs	0.999837	37.8781	6776	99.96
m84010_220919_232145_s1/74451479/ccs	0.999472	32.7737	3370	100.00
m84010_220919_232145_s1/182195675/ccs	0.999985	48.2391	7071	100.00
m84010_220919_232145_s1/103352378/ccs	0.99994	42.2185	7426	99.92
m84010_220919_232145_s1/15729245/ccs	0.999982	47.4473	5862	99.95
m84010_220919_232145_s1/191497502/ccs	0.99997	45.2288	4736	100.00
m84010_220919_232145_s1/18482420/ccs	0.996416	24.4563	25041	99.32
m84010_220919_232145_s1/81857373/ccs	0.991746	20.8334	14211	99.03
m84010_220919_232145_s1/158401461/ccs	0.999056	30.2503	6929	98.53
m84010_220919_232145_s1/249824203/ccs	0.990661	20.297	23254	99.24
m84010_220919_232145_s1/149750913/ccs	0.997262	25.6257	9582	98.58
m84010_220919_232145_s1/122421768/ccs	0.994859	22.8895	7902	98.69
m84010_220919_232145_s1/156046448/ccs	0.999931	41.6115	4682	99.39
m84010_220919_232145_s1/218630304/ccs	0.999904	40.1773	15796	99.54
m84010_220919_232145_s1/85070593/ccs	0.997081	25.3477	14802	99.54
m84010_220919_232145_s1/265686857/ccs	0.999659	34.6725	10330	99.98
m84010_220919_232145_s1/76617616/ccs	0.998465	28.1389	11452	99.48
m84010_220919_232145_s1/227806332/ccs	0.9961	24.0894	11104	99.41
m84010_220919_232145_s1/94377366/ccs	0.999942	42.3657	6928	99.45
m84010_220919_232145_s1/54594214/ccs	0.999598	33.9577	5728	99.35
m84010_220919_232145_s1/222628828/ccs	0.99742	25.8838	5471	99.23
m84010_220919_232145_s1/251269643/ccs	0.996076	24.0627	23366	99.52
m84010_220919_232145_s1/156631915/ccs	0.999056	30.2503	12929	99.46
m84010_220919_232145_s1/49026663/ccs	0.998869	29.4654	15221	99.52
m84010_220919_232145_s1/260838180/ccs	0.999834	37.7989	19216	99.52
m84010_220919_232145_s1/217254346/ccs	0.997393	25.8386	17530	99.99
m84010_220919_232145_s1/202574057/ccs	0.999329	31.7328	10734	99.98
m84010_220919_232145_s1/111481496/ccs	0.994791	22.8325	9926	99.98
m84010_220919_232145_s1/239997893/ccs	0.999596	33.9362	9310	99.58
m84010_220919_232145_s1/91428300/ccs	0.994551	22.6368	15492	99.80
m84010_220919_232145_s1/222563015/ccs	0.995695	23.6603	22398	99.69
m84010_220919_232145_s1/173414221/ccs	0.999304	31.5739	9574	100.00
m84010_220919_232145_s1/102239603/ccs	0.999992	50.9691	5433	100.00
m84010_220919_232145_s1/4066686/ccs	0.998835	29.3367	17813	99.63
m84010_220919_232145_s1/126554166/ccs	0.997818	26.6115	20845	99.61
m84010_220919_232145_s1/183174076/ccs	0.999352	31.8842	19984	99.65
m84010_220919_232145_s1/29823407/ccs	0.999813	37.2816	11389	99.62
m84010_220919_232145_s1/100274318/ccs	0.99949	32.9243	12579	99.65
m84010_220919_232145_s1/36307431/ccs	0.998734	28.9757	22451	99.72
m84010_220919_232145_s1/62850811/ccs	0.999657	34.6471	16968	99.68
m84010_220919_232145_s1/208602888/ccs	0.999064	30.2872	15893	99.68
m84010_220919_232145_s1/193075050/ccs	0.999226	31.1126	18004	99.78
m84010_220919_232145_s1/234424741/ccs	0.995986	23.9642	14693	99.64
m84010_220919_232145_s1/169285537/ccs	0.998755	29.0483	26043	99.71
m84010_220919_232145_s1/154666655/ccs	0.999337	31.7849	19118	99.72
m84010_220919_232145_s1/236131288/ccs	0.995812	23.7799	21109	99.68
m84010_220919_232145_s1/65080494/ccs	0.999365	31.9723	17001	99.97
m84010_220919_232145_s1/172821389/ccs	0.999197	30.9528	18520	99.98
m84010_220919_232145_s1/201265811/ccs	0.998624	28.6138	26293	99.71
m84010_220919_232145_s1/19206125/ccs	0.99877	29.1009	12420	99.74
m84010_220919_232145_s1/225513873/ccs	0.998565	28.4315	20480	99.84
m84010_220919_232145_s1/9507850/ccs	0.998053	27.1063	18345	99.81
m84010_220919_232145_s1/85068373/ccs	0.999631	34.3297	9895	99.82
m84010_220919_232145_s1/139662352/ccs	0.999637	34.4009	17168	99.98
m84010_220919_232145_s1/59834754/ccs	0.997689	26.362	11808	99.97
m84010_220919_232145_s1/8524640/ccs	0.991979	20.9577	26108	99.61
m84010_220919_232145_s1/168564596/ccs	0.999829	37.67	16101	99.86
m84010_220919_232145_s1/232262953/ccs	0.999023	30.1011	10983	99.84
m84010_220919_232145_s1/233706399/ccs	0.999967	44.8149	8246	99.77
m84010_220919_232145_s1/18088192/ccs	0.999946	42.6761	14006	99.86
m84010_220919_232145_s1/170918154/ccs	0.999139	30.65	20692	99.74
m84010_220919_232145_s1/100600916/ccs	0.99987	38.8606	13932	99.75
m84010_220919_232145_s1/76223110/ccs	0.99948	32.84	18240	99.88
m84010_220919_232145_s1/36770323/ccs	0.999551	33.4775	25145	99.89
m84010_220919_232145_s1/163514694/ccs	0.999409	32.2841	22571	99.99
m84010_220919_232145_s1/57349794/ccs	0.999905	40.2228	6721	99.87
m84010_220919_232145_s1/96994502/ccs	0.998847	29.3817	21469	99.71
m84010_220919_232145_s1/142739913/ccs	0.999314	31.6368	21822	99.74
m84010_220919_232145_s1/262410809/ccs	0.998139	27.3025	21742	99.90
m84010_220919_232145_s1/124127308/ccs	0.998973	29.8843	18067	99.83
m84010_220919_232145_s1/129630577/ccs	0.999823	37.5203	17423	99.82
m84010_220919_232145_s1/172431056/ccs	0.996919	25.1131	22041	99.69
m84010_220919_232145_s1/251401549/ccs	0.997707	26.396	25493	99.74
m84010_220919_232145_s1/128451149/ccs	0.998309	27.7186	14858	99.79
m84010_220919_232145_s1/170985443/ccs	0.999247	31.2321	24247	99.76
m84010_220919_232145_s1/177406424/ccs	0.998663	28.7387	16283	99.74
m84010_220919_232145_s1/187765356/ccs	0.999182	30.8725	16862	99.98
m84010_220919_232145_s1/17045198/ccs	0.997885	26.7469	15256	99.91
m84010_220919_232145_s1/226297590/ccs	0.999308	31.5989	16233	99.88
m84010_220919_232145_s1/190777643/ccs	0.999424	32.3958	11275	99.91
m84010_220919_232145_s1/44569538/ccs	0.999138	30.6449	18425	99.74
m84010_220919_232145_s1/6425297/ccs	0.997142	25.4394	22137	99.73
m84010_220919_232145_s1/45356373/ccs	0.999924	41.1919	6790	99.81
m84010_220919_232145_s1/197922207/ccs	0.999942	42.3657	14525	99.93
m84010_220919_232145_s1/146805656/ccs	0.999665	34.7496	13724	99.80
m84010_220919_232145_s1/57543074/ccs	0.998485	28.1959	11986	99.97
m84010_220919_232145_s1/229510526/ccs	0.997549	26.1066	30483	99.76
m84010_220919_232145_s1/171511536/ccs	0.999623	34.2366	23332	99.74
m84010_220919_232145_s1/111874733/ccs	0.999909	40.4096	12697	99.91
m84010_220919_232145_s1/78451784/ccs	0.999283	31.4448	15185	99.92
m84010_220919_232145_s1/261559274/ccs	0.999485	32.8819	13177	99.76
m84010_220919_232145_s1/22020736/ccs	0.997289	25.6687	7669	99.95
m84010_220919_232145_s1/109252406/ccs	0.99509	23.0892	18705	99.77
m84010_220919_232145_s1/54920226/ccs	0.997901	26.7799	14091	99.82
m84010_220919_232145_s1/110432050/ccs	0.998997	29.987	23063	99.99
m84010_220919_232145_s1/232003214/ccs	0.99981	37.2125	9104	99.99
m84010_220919_232145_s1/88212843/ccs	0.997374	25.8071	18270	99.63
m84010_220919_232145_s1/82579678/ccs	0.999343	31.8243	14776	99.90
m84010_220919_232145_s1/5115177/ccs	0.999911	40.5061	12670	99.91
m84010_220919_232145_s1/189860584/ccs	0.999642	34.4612	7766	99.79
m84010_220919_232145_s1/168170132/ccs	0.999898	39.914	5203	99.73
m84010_220919_232145_s1/93983009/ccs	0.996387	24.4213	21575	99.67
m84010_220919_232145_s1/120261011/ccs	0.999822	37.4958	9192	99.90
m84010_220919_232145_s1/226236148/ccs	0.999802	37.0333	14673	99.90
m84010_220919_232145_s1/213455598/ccs	0.997645	26.2801	18871	99.85
m84010_220919_232145_s1/229577428/ccs	0.999934	41.8046	14793	99.91
m84010_220919_232145_s1/117642162/ccs	0.999424	32.3958	16001	99.76
m84010_220919_232145_s1/153097951/ccs	0.9997	35.2288	18172	99.99
m84010_220919_232145_s1/118294504/ccs	0.998792	29.1793	15139	99.76
m84010_220919_232145_s1/55576465/ccs	0.99908	30.3621	19177	99.98
m84010_220919_232145_s1/264244959/ccs	0.997711	26.4035	25155	99.78
m84010_220919_232145_s1/43717792/ccs	0.999465	32.7165	14934	99.70
m84010_220919_232145_s1/201593638/ccs	0.999797	36.925	12245	99.89
