read_id	rq	qv	read_length	iden
m84010_220919_235306_s2/134350469/ccs	0.998942	29.7551	18036	99.93
m84010_220919_235306_s2/110104143/ccs	0.999115	30.5306	21138	99.95
m84010_220919_235306_s2/250937553/ccs	0.999491	32.9328	15165	99.95
m84010_220919_235306_s2/97060322/ccs	0.999859	38.5078	3552	100.00
m84010_220919_235306_s2/196085193/ccs	0.999907	40.3152	13235	99.94
m84010_220919_235306_s2/128844875/ccs	0.99686	25.0307	14268	99.90
m84010_220919_235306_s2/251924141/ccs	0.999942	42.3657	6853	99.64
m84010_220919_235306_s2/228069252/ccs	0.999824	37.5449	11258	99.91
m84010_220919_235306_s2/77076135/ccs	0.999982	47.4473	9283	99.91
m84010_220919_235306_s2/245241205/ccs	0.999527	33.2514	15530	99.93
m84010_220919_235306_s2/190845686/ccs	0.999424	32.3958	16926	99.49
m84010_220919_235306_s2/265097411/ccs	0.999962	44.2022	6050	99.92
m84010_220919_235306_s2/30085667/ccs	0.999695	35.157	18677	99.94
m84010_220919_235306_s2/215812299/ccs	0.999282	31.4388	7405	99.91
m84010_220919_235306_s2/246483203/ccs	0.996428	24.4709	17905	99.88
m84010_220919_235306_s2/187110027/ccs	0.996931	25.13	21127	99.92
m84010_220919_235306_s2/70781213/ccs	0.999203	30.9854	20218	99.91
m84010_220919_235306_s2/107940130/ccs	0.999978	46.5758	9799	99.92
m84010_220919_235306_s2/168297301/ccs	0.998778	29.1293	21094	99.35
m84010_220919_235306_s2/169415963/ccs	0.999344	31.831	2739	99.40
m84010_220919_235306_s2/112266294/ccs	0.998893	29.5585	15323	99.36
m84010_220919_235306_s2/171182359/ccs	0.994977	22.9904	17764	99.84
m84010_220919_235306_s2/68948923/ccs	0.99964	34.437	17340	99.95
m84010_220919_235306_s2/96211473/ccs	1	60	6786	99.56
m84010_220919_235306_s2/199295264/ccs	0.999969	45.0864	3673	99.95
m84010_220919_235306_s2/67964746/ccs	0.999381	32.0831	17211	99.95
m84010_220919_235306_s2/216863037/ccs	0.999757	36.1439	9794	99.47
m84010_220919_235306_s2/229642342/ccs	0.999918	40.8619	7706	99.97
m84010_220919_235306_s2/234554140/ccs	0.999921	41.0237	9901	99.95
m84010_220919_235306_s2/55772233/ccs	0.99992	40.9691	5113	99.51
m84010_220919_235306_s2/129110783/ccs	0.999851	38.2681	4765	99.98
m84010_220919_235306_s2/129898024/ccs	0.999394	32.1753	13334	99.95
m84010_220919_235306_s2/182523199/ccs	0.999672	34.8413	15473	99.95
m84010_220919_235306_s2/125306354/ccs	0.999845	38.0967	4912	99.39
m84010_220919_235306_s2/98045112/ccs	0.999584	33.8091	15415	99.95
m84010_220919_235306_s2/109970132/ccs	0.99997	45.2288	5367	99.40
m84010_220919_235306_s2/221578453/ccs	0.997616	26.2269	8929	99.34
m84010_220919_235306_s2/81792087/ccs	0.999573	33.6957	9995	99.34
m84010_220919_235306_s2/19465498/ccs	0.998703	28.8706	12641	99.92
m84010_220919_235306_s2/47911876/ccs	0.999861	38.5699	13541	99.94
m84010_220919_235306_s2/96605625/ccs	0.999952	43.1876	8918	99.93
m84010_220919_235306_s2/187371392/ccs	0.999145	30.6803	19390	99.94
m84010_220919_235306_s2/88998578/ccs	0.999999	60	3569	99.89
m84010_220919_235306_s2/43456271/ccs	0.99993	41.549	5082	99.94
m84010_220919_235306_s2/227803704/ccs	0.998941	29.751	15494	99.93
m84010_220919_235306_s2/251004012/ccs	0.99948	32.84	17112	99.96
m84010_220919_235306_s2/75109342/ccs	0.999696	35.1713	16277	99.97
m84010_220919_235306_s2/116986412/ccs	0.993485	21.8609	9564	99.76
m84010_220919_235306_s2/49681738/ccs	0.999673	34.8545	15006	99.97
m84010_220919_235306_s2/186978662/ccs	0.999779	36.5561	15593	99.96
m84010_220919_235306_s2/263325362/ccs	0.998393	27.9398	12971	99.92
m84010_220919_235306_s2/226362190/ccs	0.999521	33.1966	14420	99.97
m84010_220919_235306_s2/199429174/ccs	1	60	1905	100.00
m84010_220919_235306_s2/235147732/ccs	0.998491	28.2131	22435	99.91
m84010_220919_235306_s2/133828998/ccs	0.995818	23.7862	24328	99.86
m84010_220919_235306_s2/14880958/ccs	0.999626	34.2713	12822	99.94
m84010_220919_235306_s2/128520143/ccs	0.999938	42.0761	6191	99.92
m84010_220919_235306_s2/76286401/ccs	0.999465	32.7165	4447	99.93
m84010_220919_235306_s2/157879713/ccs	0.99442	22.5337	9585	99.90
m84010_220919_235306_s2/137365463/ccs	0.991669	20.793	20780	99.81
m84010_220919_235306_s2/60298962/ccs	0.999559	33.5556	16471	99.91
m84010_220919_235306_s2/190317327/ccs	0.999719	35.5129	18758	99.93
m84010_220919_235306_s2/64820625/ccs	0.999875	39.0309	9562	99.97
m84010_220919_235306_s2/12849309/ccs	0.999304	31.5739	13987	99.91
m84010_220919_235306_s2/114104223/ccs	0.999744	35.9176	14703	99.91
m84010_220919_235306_s2/108859197/ccs	0.997945	26.8719	13728	99.89
m84010_220919_235306_s2/96666908/ccs	0.995517	23.4843	18600	99.78
m84010_220919_235306_s2/108071417/ccs	0.997828	26.6314	13973	99.89
m84010_220919_235306_s2/240194084/ccs	0.999753	36.073	17524	99.93
m84010_220919_235306_s2/100274406/ccs	0.999653	34.5967	16978	99.93
m84010_220919_235306_s2/177997113/ccs	0.99807	27.1444	21549	99.90
m84010_220919_235306_s2/98570433/ccs	0.999958	43.7675	9490	99.88
m84010_220919_235306_s2/75628849/ccs	0.999878	39.1364	16287	99.92
m84010_220919_235306_s2/179373998/ccs	0.999807	37.1444	13603	99.92
m84010_220919_235306_s2/45483563/ccs	0.999614	34.1341	15357	99.92
m84010_220919_235306_s2/91423492/ccs	0.995803	23.7706	18557	99.91
m84010_220919_235306_s2/229049823/ccs	0.998968	29.8632	6949	99.47
m84010_220919_235306_s2/28969522/ccs	0.999775	36.4782	14384	99.95
m84010_220919_235306_s2/255395734/ccs	0.999722	35.5596	16709	99.55
m84010_220919_235306_s2/92866889/ccs	0.999479	32.8316	12466	99.94
m84010_220919_235306_s2/135595670/ccs	0.999551	33.4775	18773	99.58
m84010_220919_235306_s2/111214991/ccs	0.997519	26.0537	30244	99.52
m84010_220919_235306_s2/186715997/ccs	0.999646	34.51	20345	99.63
m84010_220919_235306_s2/166201960/ccs	0.999004	30.0174	18982	99.60
m84010_220919_235306_s2/121635354/ccs	0.997905	26.7882	25333	99.67
m84010_220919_235306_s2/256642566/ccs	0.999644	34.4855	19350	99.62
m84010_220919_235306_s2/73924704/ccs	0.999725	35.6067	14580	99.96
m84010_220919_235306_s2/15337647/ccs	0.999495	32.9671	21777	99.66
m84010_220919_235306_s2/203817353/ccs	0.998807	29.2336	20684	99.65
m84010_220919_235306_s2/118885965/ccs	0.998229	27.5178	18878	99.62
m84010_220919_235306_s2/137892017/ccs	0.999952	43.1876	13255	99.55
m84010_220919_235306_s2/106957554/ccs	0.999134	30.6248	13499	99.96
m84010_220919_235306_s2/74715524/ccs	0.999295	31.5181	12058	99.96
m84010_220919_235306_s2/100734513/ccs	0.999977	46.3827	12396	99.95
m84010_220919_235306_s2/78909253/ccs	0.999997	55.2288	10687	99.24
m84010_220919_235306_s2/231215076/ccs	0.996894	25.078	24711	99.67
m84010_220919_235306_s2/82906617/ccs	0.998514	28.2798	12463	99.55
m84010_220919_235306_s2/179962450/ccs	0.996782	24.9241	15924	99.87
m84010_220919_235306_s2/62849093/ccs	0.998351	27.8278	10170	99.19
m84010_220919_235306_s2/211293618/ccs	0.999146	30.6854	15586	99.62
m84010_220919_235306_s2/235670441/ccs	0.999853	38.3268	5127	99.96
m84010_220919_235306_s2/94835106/ccs	0.998632	28.6391	15128	99.90
m84010_220919_235306_s2/16651301/ccs	0.999108	30.4964	12981	99.58
m84010_220919_235306_s2/146215377/ccs	0.999217	31.0624	24234	99.55
m84010_220919_235306_s2/63767952/ccs	0.999821	37.4715	11361	99.58
m84010_220919_235306_s2/208405000/ccs	0.999894	39.7469	8586	99.46
m84010_220919_235306_s2/124324246/ccs	0.998997	29.987	17806	99.71
m84010_220919_235306_s2/104728759/ccs	0.994762	22.8083	19784	99.62
m84010_220919_235306_s2/197921965/ccs	0.999746	35.9517	8262	99.95
m84010_220919_235306_s2/128322050/ccs	0.997829	26.6334	20502	99.92
m84010_220919_235306_s2/34999331/ccs	0.996413	24.4527	12948	99.59
m84010_220919_235306_s2/263394205/ccs	0.999768	36.3451	17632	99.74
m84010_220919_235306_s2/260313549/ccs	0.998652	28.7031	13510	99.91
m84010_220919_235306_s2/228262502/ccs	0.999424	32.3958	23022	99.59
m84010_220919_235306_s2/239406932/ccs	0.999803	37.0553	18210	99.76
m84010_220919_235306_s2/233310353/ccs	0.99858	28.4771	19690	99.75
m84010_220919_235306_s2/82708805/ccs	0.998549	28.3833	6830	99.59
m84010_220919_235306_s2/105845394/ccs	0.999654	34.6092	18400	99.76
m84010_220919_235306_s2/82513555/ccs	0.999643	34.4733	25303	99.74
m84010_220919_235306_s2/143986613/ccs	0.999948	42.84	7532	99.67
m84010_220919_235306_s2/248908683/ccs	0.998524	28.3091	11677	99.91
m84010_220919_235306_s2/132978058/ccs	0.99992	40.9691	14260	99.80
m84010_220919_235306_s2/246615871/ccs	0.998751	29.0344	9162	99.91
m84010_220919_235306_s2/57412125/ccs	0.997599	26.1961	16038	99.36
m84010_220919_235306_s2/210043353/ccs	0.999898	39.914	12967	99.92
m84010_220919_235306_s2/108333404/ccs	0.999642	34.4612	19624	99.48
m84010_220919_235306_s2/176100495/ccs	0.999772	36.4207	12049	99.83
m84010_220919_235306_s2/258216435/ccs	0.998847	29.3817	17442	99.48
m84010_220919_235306_s2/207030024/ccs	0.999766	36.3078	17347	99.49
m84010_220919_235306_s2/137889510/ccs	0.999066	30.2965	2126	100.00
m84010_220919_235306_s2/198119401/ccs	0.999996	53.9794	8834	99.45
m84010_220919_235306_s2/37815027/ccs	0.999705	35.3018	13238	99.86
m84010_220919_235306_s2/248514891/ccs	0.998703	28.8706	12514	99.87
m84010_220919_235306_s2/154931135/ccs	0.999415	32.3284	21588	99.83
m84010_220919_235306_s2/136315277/ccs	0.999352	31.8842	17460	99.58
m84010_220919_235306_s2/116195479/ccs	0.999656	34.6344	18064	99.58
m84010_220919_235306_s2/189139363/ccs	0.999235	31.1634	3381	99.97
m84010_220919_235306_s2/43848158/ccs	0.999936	41.9382	13639	99.93
m84010_220919_235306_s2/80481526/ccs	0.999867	38.7615	15980	99.85
m84010_220919_235306_s2/243730218/ccs	0.999718	35.4975	13285	99.92
m84010_220919_235306_s2/129569225/ccs	0.99985	38.2391	15729	99.87
m84010_220919_235306_s2/106627344/ccs	0.999526	33.2422	13906	99.92
m84010_220919_235306_s2/110105863/ccs	0.99994	42.2185	17362	99.91
m84010_220919_235306_s2/244192086/ccs	0.999531	33.2883	18082	99.61
m84010_220919_235306_s2/44499775/ccs	0.99816	27.3518	17543	99.89
m84010_220919_235306_s2/59905913/ccs	0.999678	34.9214	13070	99.87
m84010_220919_235306_s2/196282310/ccs	0.998834	29.333	3461	99.94
m84010_220919_235306_s2/60489838/ccs	0.996028	24.0099	7739	99.56
m84010_220919_235306_s2/250479317/ccs	0.999419	32.3582	8586	99.62
m84010_220919_235306_s2/187764258/ccs	0.999841	37.986	17950	99.86
m84010_220919_235306_s2/85788665/ccs	0.999908	40.3621	13095	99.92
m84010_220919_235306_s2/54726154/ccs	0.999586	33.83	17255	99.62
m84010_220919_235306_s2/258147830/ccs	0.999989	49.5861	9064	99.92
m84010_220919_235306_s2/62656632/ccs	0.998855	29.4119	14485	99.63
m84010_220919_235306_s2/229182437/ccs	0.996518	24.5817	9989	99.89
m84010_220919_235306_s2/226891356/ccs	0.998403	27.967	7974	99.89
m84010_220919_235306_s2/89131214/ccs	0.990415	20.1841	18318	99.82
m84010_220919_235306_s2/125305903/ccs	0.999832	37.7469	14432	99.86
m84010_220919_235306_s2/46338364/ccs	0.993515	21.8809	18827	99.62
m84010_220919_235306_s2/260244689/ccs	0.997305	25.6944	13546	99.84
m84010_220919_235306_s2/85983501/ccs	0.999824	37.5449	3705	99.95
m84010_220919_235306_s2/73925765/ccs	0.995362	23.3367	16471	99.81
m84010_220919_235306_s2/129240786/ccs	0.999266	31.343	15726	99.84
m84010_220919_235306_s2/53872104/ccs	0.999833	37.7728	13128	99.83
m84010_220919_235306_s2/236064061/ccs	0.999324	31.7005	8726	99.89
m84010_220919_235306_s2/15140314/ccs	0.999459	32.668	16182	99.79
m84010_220919_235306_s2/38931714/ccs	0.99985	38.2391	15754	99.84
m84010_220919_235306_s2/80679853/ccs	0.995047	23.0513	14518	99.68
m84010_220919_235306_s2/234292535/ccs	0.998631	28.636	18840	99.78
m84010_220919_235306_s2/42078605/ccs	0.997789	26.5541	14626	99.86
m84010_220919_235306_s2/195035924/ccs	0.999997	55.2288	10384	99.89
m84010_220919_235306_s2/244913651/ccs	0.995332	23.3087	13328	99.76
m84010_220919_235306_s2/143065766/ccs	0.999104	30.4769	3553	99.86
m84010_220919_235306_s2/70847219/ccs	0.999918	40.8619	8781	99.87
m84010_220919_235306_s2/169608766/ccs	0.999965	44.5593	6504	99.92
m84010_220919_235306_s2/202313933/ccs	0.998678	28.7877	12619	99.90
m84010_220919_235306_s2/202774139/ccs	1	60	4904	99.92
m84010_220919_235306_s2/10818519/ccs	0.998313	27.7288	7310	99.89
m84010_220919_235306_s2/42796325/ccs	0.993069	21.592	18811	99.72
m84010_220919_235306_s2/197333891/ccs	0.999892	39.6658	13183	99.80
m84010_220919_235306_s2/174065645/ccs	0.999459	32.668	12797	99.79
m84010_220919_235306_s2/119669624/ccs	0.998476	28.1702	12559	99.82
m84010_220919_235306_s2/58987611/ccs	0.999545	33.4199	15728	99.90
m84010_220919_235306_s2/39522058/ccs	0.998437	28.0604	11169	99.80
m84010_220919_235306_s2/203297660/ccs	0.99995	43.0103	12190	99.78
m84010_220919_235306_s2/161614295/ccs	0.999372	32.0204	10518	99.90
m84010_220919_235306_s2/70910168/ccs	0.999531	33.2883	12754	99.83
m84010_220919_235306_s2/239473647/ccs	0.999805	37.0997	18074	99.77
m84010_220919_235306_s2/169086806/ccs	0.999436	32.4872	13106	99.91
m84010_220919_235306_s2/242289330/ccs	0.999414	32.321	11317	99.82
m84010_220919_235306_s2/216272718/ccs	0.995436	23.4065	12601	99.86
m84010_220919_235306_s2/208343028/ccs	0.997844	26.6635	15732	99.85
m84010_220919_235306_s2/200083808/ccs	0.999903	40.1323	8681	99.85
m84010_220919_235306_s2/160106585/ccs	0.995024	23.0312	10961	99.84
m84010_220919_235306_s2/222432033/ccs	0.999942	42.3657	10250	99.88
m84010_220919_235306_s2/53023502/ccs	0.999829	37.67	16562	99.78
m84010_220919_235306_s2/73864607/ccs	0.999881	39.2445	15994	99.75
m84010_220919_235306_s2/182782206/ccs	0.999952	43.1876	2635	99.81
m84010_220919_235306_s2/76418317/ccs	0.999837	37.8781	8089	99.89
m84010_220919_235306_s2/236848895/ccs	1	60	4910	99.88
m84010_220919_235306_s2/95618617/ccs	0.992226	21.0936	10278	99.59
m84010_220919_235306_s2/103158915/ccs	0.999968	44.9485	10611	99.63
m84010_220919_235306_s2/68357633/ccs	0.999731	35.7025	19985	99.89
m84010_220919_235306_s2/90900199/ccs	0.999938	42.0761	3838	99.84
m84010_220919_235306_s2/100142790/ccs	0.999799	36.968	10785	99.72
m84010_220919_235306_s2/53809394/ccs	0.999845	38.0967	7585	99.87
m84010_220919_235306_s2/129368383/ccs	0.997905	26.7882	8030	99.89
m84010_220919_235306_s2/181864885/ccs	0.992651	21.3377	18739	99.61
m84010_220919_235306_s2/241109175/ccs	0.992832	21.446	6410	99.56
m84010_220919_235306_s2/93455768/ccs	0.999855	38.3863	13672	99.74
m84010_220919_235306_s2/224925011/ccs	0.999279	31.4206	16101	99.80
m84010_220919_235306_s2/225577451/ccs	0.999749	36.0033	12168	99.76
m84010_220919_235306_s2/147260624/ccs	0.997537	26.0854	18391	99.74
m84010_220919_235306_s2/128323010/ccs	0.999084	30.381	13389	99.75
m84010_220919_235306_s2/249497658/ccs	0.999277	31.4086	19619	99.83
m84010_220919_235306_s2/158138769/ccs	0.998642	28.671	2928	99.86
m84010_220919_235306_s2/140050698/ccs	0.999999	60	4214	99.91
m84010_220919_235306_s2/60233225/ccs	0.999432	32.4565	3685	99.89
m84010_220919_235306_s2/80742494/ccs	0.999535	33.3255	14198	99.90
m84010_220919_235306_s2/103418798/ccs	0.999711	35.391	8111	99.92
m84010_220919_235306_s2/24707986/ccs	0.99921	31.0237	4217	99.88
m84010_220919_235306_s2/88084639/ccs	0.999864	38.6646	11648	99.91
m84010_220919_235306_s2/146541427/ccs	0.999938	42.0761	3592	99.67
m84010_220919_235306_s2/145101416/ccs	0.999293	31.5058	10691	99.76
m84010_220919_235306_s2/197921773/ccs	0.998619	28.5981	11690	99.88
m84010_220919_235306_s2/163252900/ccs	0.997126	25.4151	12905	99.90
m84010_220919_235306_s2/232590444/ccs	0.996205	24.2079	17703	99.80
m84010_220919_235306_s2/169481634/ccs	0.995309	23.2873	16989	99.60
m84010_220919_235306_s2/217058836/ccs	0.999667	34.7756	12980	99.91
m84010_220919_235306_s2/28378171/ccs	0.999512	33.1158	15976	99.87
m84010_220919_235306_s2/131533565/ccs	0.996956	25.1656	14838	99.84
m84010_220919_235306_s2/233049632/ccs	0.999923	41.1351	3575	99.66
m84010_220919_235306_s2/8651778/ccs	0.997599	26.1961	23324	99.67
m84010_220919_235306_s2/225118658/ccs	0.999529	33.2698	7719	99.88
m84010_220919_235306_s2/140579617/ccs	0.999899	39.9568	15917	99.85
m84010_220919_235306_s2/191301516/ccs	0.999191	30.9205	7631	99.79
m84010_220919_235306_s2/119277512/ccs	0.999823	37.5203	13023	99.87
m84010_220919_235306_s2/195821725/ccs	0.999947	42.7572	8552	99.73
m84010_220919_235306_s2/96667551/ccs	0.999727	35.6384	11255	99.80
m84010_220919_235306_s2/158469499/ccs	0.999671	34.828	20635	99.65
m84010_220919_235306_s2/170721517/ccs	0.999972	45.5284	6054	99.82
m84010_220919_235306_s2/263261756/ccs	0.999766	36.3078	11490	99.75
m84010_220919_235306_s2/259392199/ccs	0.997241	25.5925	21847	99.51
m84010_220919_235306_s2/142280504/ccs	0.999832	37.7469	8819	99.74
m84010_220919_235306_s2/86115176/ccs	0.999481	32.8483	15162	99.61
m84010_220919_235306_s2/27263817/ccs	0.996383	24.4165	5158	99.59
m84010_220919_235306_s2/149885709/ccs	0.99984	37.9588	7452	99.71
m84010_220919_235306_s2/128254192/ccs	0.998109	27.2331	5114	99.55
m84010_220919_235306_s2/2692268/ccs	0.999636	34.389	12852	99.91
m84010_220919_235306_s2/92538181/ccs	0.99892	29.6658	4730	99.98
m84010_220919_235306_s2/256051702/ccs	0.995386	23.3592	17397	99.79
m84010_220919_235306_s2/84023146/ccs	0.999806	37.122	6194	99.76
m84010_220919_235306_s2/40307067/ccs	0.999137	30.6399	16257	99.35
m84010_220919_235306_s2/191106360/ccs	0.999825	37.5696	16131	99.46
m84010_220919_235306_s2/170068796/ccs	0.999795	36.8825	10228	99.43
m84010_220919_235306_s2/159323464/ccs	0.998579	28.4741	10505	99.48
m84010_220919_235306_s2/163252287/ccs	0.995071	23.0724	10668	99.19
m84010_220919_235306_s2/211158698/ccs	0.995026	23.0329	20586	99.56
m84010_220919_235306_s2/143787983/ccs	0.991647	20.7816	21484	99.59
m84010_220919_235306_s2/114626271/ccs	0.995812	23.7799	15327	99.27
m84010_220919_235306_s2/130486188/ccs	0.995423	23.3942	13382	99.74
m84010_220919_235306_s2/170332523/ccs	0.992912	21.4948	11225	99.63
m84010_220919_235306_s2/237963230/ccs	0.999397	32.1968	15016	99.92
m84010_220919_235306_s2/99946761/ccs	0.99371	22.0135	12785	99.45
m84010_220919_235306_s2/150210926/ccs	0.999131	30.6098	11733	99.96
m84010_220919_235306_s2/66524967/ccs	0.990385	20.1705	15016	99.55
m84010_220919_235306_s2/52826969/ccs	0.999547	33.439	17368	98.08
m84010_220919_235306_s2/43323640/ccs	0.998827	29.307	10395	97.92
m84010_220919_235306_s2/227871854/ccs	0.998684	28.8074	20085	98.10
m84010_220919_235306_s2/251464153/ccs	0.999063	30.2826	13153	97.88
m84010_220919_235306_s2/133563028/ccs	0.999462	32.6922	13333	98.09
m84010_220919_235306_s2/94964506/ccs	0.998153	27.3353	20616	98.16
m84010_220919_235306_s2/158796431/ccs	0.999799	36.968	12608	98.06
m84010_220919_235306_s2/91752755/ccs	0.992981	21.5372	17926	98.07
m84010_220919_235306_s2/256838122/ccs	0.999849	38.2102	7535	99.96
m84010_220919_235306_s2/51318495/ccs	0.999965	44.5593	6092	99.64
m84010_220919_235306_s2/175179837/ccs	0.999241	31.1976	10541	99.98
m84010_220919_235306_s2/148246272/ccs	0.999963	44.318	6099	99.54
m84010_220919_235306_s2/247794095/ccs	0.998757	29.0553	20274	98.53
m84010_220919_235306_s2/174456878/ccs	0.99992	40.9691	13561	99.98
m84010_220919_235306_s2/105911673/ccs	0.999391	32.1538	16758	98.86
m84010_220919_235306_s2/190846210/ccs	0.999762	36.2342	17663	98.89
m84010_220919_235306_s2/218957957/ccs	0.998036	27.0686	16302	99.95
m84010_220919_235306_s2/16190887/ccs	0.999438	32.5026	4596	99.06
m84010_220919_235306_s2/110231708/ccs	0.999297	31.5304	16046	98.56
m84010_220919_235306_s2/146737424/ccs	0.99955	33.4679	19044	98.54
m84010_220919_235306_s2/255658500/ccs	0.999108	30.4964	13059	99.98
m84010_220919_235306_s2/118293769/ccs	0.998197	27.44	20997	98.98
m84010_220919_235306_s2/180618968/ccs	0.998682	28.8008	17586	99.98
m84010_220919_235306_s2/219742697/ccs	0.99999	50	9694	98.87
m84010_220919_235306_s2/99158839/ccs	0.999729	35.6703	14196	99.98
m84010_220919_235306_s2/53480250/ccs	0.999622	34.2251	9894	98.56
m84010_220919_235306_s2/110823770/ccs	0.99878	29.1364	11996	98.51
m84010_220919_235306_s2/106107545/ccs	0.999847	38.1531	12574	99.99
m84010_220919_235306_s2/166528475/ccs	0.99382	22.0901	15911	99.91
m84010_220919_235306_s2/260968922/ccs	0.999951	43.098	14312	98.92
m84010_220919_235306_s2/159584568/ccs	0.999862	38.6012	18834	98.48
m84010_220919_235306_s2/233767191/ccs	0.998655	28.7128	18458	98.99
m84010_220919_235306_s2/152897639/ccs	0.999619	34.1908	12244	99.98
m84010_220919_235306_s2/40962465/ccs	0.999747	35.9688	11609	99.99
m84010_220919_235306_s2/130876975/ccs	0.999451	32.6043	14208	99.98
m84010_220919_235306_s2/35719300/ccs	0.995035	23.0408	9929	98.24
m84010_220919_235306_s2/249042582/ccs	0.998429	28.0382	17044	98.44
m84010_220919_235306_s2/175573189/ccs	0.999693	35.1286	15657	98.44
m84010_220919_235306_s2/212011059/ccs	0.999589	33.8616	8662	98.81
m84010_220919_235306_s2/30675988/ccs	0.999521	33.1966	18096	98.39
m84010_220919_235306_s2/227153192/ccs	0.999986	48.5387	9899	99.99
m84010_220919_235306_s2/211093956/ccs	0.999978	46.5758	12933	99.99
m84010_220919_235306_s2/245959525/ccs	0.997177	25.4929	10473	98.35
m84010_220919_235306_s2/208145318/ccs	0.998388	27.9263	13690	99.93
m84010_220919_235306_s2/138741080/ccs	0.998002	26.994	14580	99.99
m84010_220919_235306_s2/39519471/ccs	0.999927	41.3668	12733	98.41
m84010_220919_235306_s2/91362303/ccs	0.999913	40.6048	6794	98.22
m84010_220919_235306_s2/47060439/ccs	0.999868	38.7943	5287	99.98
m84010_220919_235306_s2/208077641/ccs	0.999868	38.7943	17145	99.99
m84010_220919_235306_s2/74257198/ccs	0.999514	33.1336	16524	98.32
m84010_220919_235306_s2/254547401/ccs	0.999975	46.0206	9933	98.27
m84010_220919_235306_s2/184025912/ccs	0.999948	42.84	12457	99.99
m84010_220919_235306_s2/73339066/ccs	0.999923	41.1351	15705	99.99
m84010_220919_235306_s2/135729253/ccs	0.9995	33.0103	10926	99.99
m84010_220919_235306_s2/164565478/ccs	0.999715	35.4516	12786	100.00
m84010_220919_235306_s2/54987655/ccs	0.999532	33.2975	10273	100.00
m84010_220919_235306_s2/221187116/ccs	0.999918	40.8619	11709	100.00
m84010_220919_235306_s2/75172271/ccs	0.997752	26.482	9766	100.00
m84010_220919_235306_s2/163582655/ccs	0.999985	48.2391	4817	100.00
m84010_220919_235306_s2/177409306/ccs	0.990132	20.0577	5339	99.89
m84010_220919_235306_s2/163843000/ccs	0.999916	40.7572	9304	98.02
m84010_220919_235306_s2/237899619/ccs	0.999813	37.2816	17595	98.06
m84010_220919_235306_s2/123471569/ccs	0.999385	32.1112	6185	100.00
m84010_220919_235306_s2/92275879/ccs	0.999349	31.8642	26792	99.98
m84010_220919_235306_s2/201463210/ccs	0.999826	37.5945	24187	99.47
