read_id	rq	qv	read_length	iden
m21038_250901_041858/75301279/ccs	0.999963	44.318	12693	99.75
m21038_250901_041858/57677187/ccs	0.999981	47.2125	12227	99.91
m21038_251006_065125/249168879/ccs	0.994535	22.6241	17713	99.84
m21038_250901_041858/233768459/ccs	0.998386	27.921	32971	99.93
m21038_251006_065125/174196757/ccs	0.999865	38.6967	17206	99.92
m21038_250901_041858/74186995/ccs	0.999756	36.1261	11652	99.91
m21038_251006_065125/58000868/ccs	0.999637	34.4009	18703	99.82
m21038_250901_041858/236849417/ccs	0.999872	38.9279	11989	99.80
m21038_250901_041858/28053720/ccs	0.999265	31.3371	26363	99.92
m21038_251006_065125/249760197/ccs	0.993829	22.0964	9166	99.75
m21038_251006_065125/132579407/ccs	0.990169	20.074	29129	99.72
m21038_251006_065125/67502398/ccs	0.999983	47.6955	9359	99.91
m21038_250901_041858/159124249/ccs	0.999343	31.8243	8888	99.93
m21038_250901_041858/48961070/ccs	0.999971	45.376	7585	99.91
m21038_251006_065125/179243790/ccs	0.999985	48.2391	9539	99.94
m21038_251006_065125/190121548/ccs	0.999993	51.549	6930	99.96
m21038_251006_065125/110429092/ccs	0.997005	25.236	16744	99.89
m21038_250901_041858/100927630/ccs	0.99989	39.5861	14602	99.92
m21038_251006_065125/149225734/ccs	0.999774	36.4589	23074	99.88
m21038_251006_065125/65540362/ccs	0.999747	35.9688	17851	99.94
m21038_251006_065125/33555312/ccs	0.999983	47.6955	12093	99.96
m21038_251006_065125/223609609/ccs	0.999982	47.4473	12622	99.96
m21038_250901_041858/193137531/ccs	0.998679	28.791	5082	99.98
m21038_250901_041858/126878323/ccs	0.999082	30.3716	17410	99.93
m21038_250901_041858/23925380/ccs	0.999104	30.4769	14582	99.91
m21038_251006_065125/160367131/ccs	0.999143	30.6702	28034	99.87
m21038_251006_065125/8066619/ccs	0.999447	32.5727	27920	99.87
m21038_251006_065125/108202860/ccs	0.999911	40.5061	16061	99.95
m21038_250901_041858/58856224/ccs	0.999679	34.9349	26579	99.95
m21038_251006_065125/155584417/ccs	0.999946	42.6761	7660	99.97
m21038_251006_065125/100341293/ccs	0.99999	50	7545	99.99
m21038_251006_065125/213844257/ccs	0.998847	29.3817	16172	99.91
m21038_250901_041858/188614819/ccs	0.999405	32.2548	13990	99.93
m21038_250901_041858/3801773/ccs	0.997225	25.5674	7582	99.96
m21038_250901_041858/114885556/ccs	0.999427	32.4185	16838	99.94
m21038_251006_065125/133956790/ccs	0.999613	34.1229	25222	99.87
m21038_251006_065125/132710868/ccs	0.999966	44.6852	5574	99.98
m21038_251006_065125/139331120/ccs	0.99928	31.4267	32438	99.95
m21038_250901_041858/174850111/ccs	0.999951	43.098	6725	99.97
m21038_251006_065125/209126122/ccs	0.999987	48.8606	4437	99.95
m21038_250901_041858/82968838/ccs	0.99931	31.6115	32382	99.94
m21038_251006_065125/130221040/ccs	0.999984	47.9588	11253	99.96
m21038_250901_041858/56759721/ccs	0.999997	55.2288	5282	99.98
m21038_251006_065125/45224852/ccs	0.995337	23.3133	14645	99.94
m21038_250901_041858/190711375/ccs	0.999042	30.1863	20930	99.85
m21038_250901_041858/179898856/ccs	0.999952	43.1876	9626	99.91
m21038_251006_065125/216794531/ccs	0.998264	27.6045	26929	99.94
m21038_250901_041858/115672947/ccs	0.999975	46.0206	5897	99.97
m21038_250901_041858/22937888/ccs	0.99989	39.5861	11377	99.96
m21038_251006_065125/67965450/ccs	0.997639	26.269	8780	99.95
m21038_250901_041858/22610711/ccs	0.99999	50	6687	99.96
m21038_251006_065125/67568095/ccs	0.999668	34.7886	21142	99.95
m21038_251006_065125/181734084/ccs	0.99964	34.437	5304	99.96
m21038_251006_065125/44040789/ccs	0.999672	34.8413	19229	99.96
m21038_250901_041858/223939363/ccs	0.99955	33.4679	20102	99.95
m21038_251006_065125/107941289/ccs	0.999923	41.1351	12706	99.89
m21038_251006_065125/196545480/ccs	0.999952	43.1876	14272	99.88
m21038_250901_041858/23921196/ccs	0.999971	45.376	12394	99.94
m21038_251006_065125/241109173/ccs	0.99828	27.6447	13738	99.93
m21038_251006_065125/62720923/ccs	0.999996	53.9794	5459	99.94
m21038_250901_041858/12718268/ccs	0.998717	28.9177	20456	99.87
m21038_251006_065125/120129366/ccs	0.999996	53.9794	7607	99.95
m21038_251006_065125/244581610/ccs	0.999839	37.9317	18351	99.95
m21038_251006_065125/159908916/ccs	0.996913	25.1046	19936	99.83
m21038_250901_041858/228000271/ccs	0.999964	44.437	11452	99.86
m21038_251006_065125/55645562/ccs	0.999919	40.9151	7500	99.95
m21038_251006_065125/187695817/ccs	1	60	7027	99.89
m21038_250901_041858/27856632/ccs	0.999973	45.6864	11523	99.93
m21038_250901_041858/233178585/ccs	0.996645	24.7431	22865	99.91
m21038_250901_041858/245433742/ccs	0.999991	50.4576	4426	99.93
m21038_251006_065125/118358765/ccs	0.995207	23.1939	23500	99.82
m21038_250901_041858/199360740/ccs	0.999963	44.318	7495	99.95
m21038_250901_041858/140970487/ccs	0.999857	38.4466	22270	99.94
m21038_250901_041858/138347744/ccs	0.999988	49.2082	8447	99.94
m21038_250901_041858/9112041/ccs	0.999696	35.1713	15988	99.85
m21038_251006_065125/29754167/ccs	0.998536	28.3446	8200	99.94
m21038_250901_041858/157549753/ccs	0.997623	26.2397	9571	99.86
m21038_250901_041858/169935920/ccs	1	60	3120	99.94
m21038_251006_065125/240322880/ccs	0.999605	34.034	15052	99.95
m21038_250901_041858/68423218/ccs	0.999691	35.1004	22343	99.94
m21038_251006_065125/82448395/ccs	0.997565	26.135	30611	99.92
m21038_250901_041858/125044768/ccs	0.99152	20.716	11676	99.90
m21038_250901_041858/128450942/ccs	0.998126	27.2723	5253	99.90
m21038_250901_041858/96406031/ccs	0.999974	45.8503	5325	99.85
m21038_251006_065125/42275565/ccs	0.999969	45.0864	11367	99.93
m21038_250901_041858/46993061/ccs	0.998913	29.6377	10486	99.85
m21038_251006_065125/121374335/ccs	0.999948	42.84	7229	99.88
m21038_250901_041858/149422590/ccs	0.99654	24.6092	40332	99.94
m21038_251006_065125/57083455/ccs	0.997063	25.321	8866	99.90
m21038_250901_041858/44959564/ccs	0.999977	46.3827	5336	99.93
m21038_250901_041858/11734043/ccs	0.99999	50	9871	99.93
m21038_251006_065125/114557290/ccs	0.990241	20.1059	22346	99.86
m21038_250901_041858/181799126/ccs	0.999976	46.1979	10477	99.93
m21038_250901_041858/72025802/ccs	0.999953	43.279	13096	99.82
m21038_251006_065125/69997467/ccs	0.998018	27.029	3455	99.77
m21038_250901_041858/196739864/ccs	0.999981	47.2125	10654	99.93
m21038_250901_041858/119080626/ccs	0.999957	43.6653	5596	99.86
m21038_250901_041858/144835306/ccs	1	60	7807	99.94
m21038_251006_065125/9049414/ccs	1	60	8724	99.84
m21038_251006_065125/195559516/ccs	0.999994	52.2185	11952	99.95
m21038_250901_041858/37032684/ccs	0.999954	43.3724	14429	99.83
m21038_250901_041858/92342803/ccs	0.998727	28.9517	34991	99.95
m21038_251006_065125/78907290/ccs	0.99931	31.6115	29199	99.94
m21038_250901_041858/264439611/ccs	0.999742	35.8838	17322	99.82
m21038_251006_065125/99226832/ccs	0.994812	22.85	20541	99.74
m21038_250901_041858/5178781/ccs	0.999708	35.3462	9995	99.94
m21038_250901_041858/29167455/ccs	0.998386	27.921	23805	99.94
m21038_251006_065125/236716804/ccs	0.996191	24.1919	11168	99.94
m21038_251006_065125/53810776/ccs	0.998148	27.3236	24369	99.93
m21038_251006_065125/9044613/ccs	1	60	5232	99.92
m21038_250901_041858/209061940/ccs	0.999997	55.2288	8438	99.82
m21038_251006_065125/249103239/ccs	0.999375	32.0412	20641	99.83
m21038_250901_041858/23265528/ccs	0.999987	48.8606	7571	99.87
m21038_250901_041858/120193835/ccs	0.999984	47.9588	8604	99.95
m21038_251006_065125/45353327/ccs	0.996966	25.1798	36521	99.91
m21038_251006_065125/209979672/ccs	0.999997	55.2288	6212	99.94
m21038_251006_065125/108595634/ccs	1	60	3496	99.91
m21038_251006_065125/18942331/ccs	0.998404	27.9697	3534	99.91
m21038_250901_041858/149225893/ccs	0.999572	33.6856	19178	99.94
m21038_250901_041858/53939015/ccs	0.994455	22.561	30371	99.89
m21038_251006_065125/97583923/ccs	0.99991	40.4576	15880	99.83
m21038_251006_065125/214370722/ccs	0.998578	28.471	25768	99.91
m21038_251006_065125/16126141/ccs	0.996017	23.9979	27584	99.93
m21038_250901_041858/68356818/ccs	0.999495	32.9671	23901	99.95
m21038_251006_065125/208994762/ccs	0.999999	60	9503	99.98
m21038_251006_065125/69404102/ccs	1	60	4087	99.98
m21038_250901_041858/181470139/ccs	0.998454	28.1079	12167	99.79
m21038_251006_065125/26219572/ccs	1	60	5856	99.98
m21038_251006_065125/45943531/ccs	0.995837	23.8059	13392	99.93
m21038_250901_041858/223742542/ccs	0.999943	42.4413	6637	99.97
m21038_251006_065125/135988495/ccs	0.999865	38.6967	7664	99.97
m21038_250901_041858/45354069/ccs	0.999782	36.6154	21224	99.81
m21038_251006_065125/175573012/ccs	0.993795	22.0726	29307	99.86
m21038_251006_065125/112527061/ccs	0.999993	51.549	7917	99.97
m21038_250901_041858/45421996/ccs	0.999992	50.9691	9140	99.93
m21038_251006_065125/70651715/ccs	0.999923	41.1351	13088	99.93
m21038_250901_041858/56760120/ccs	0.999743	35.9007	7459	99.84
m21038_250901_041858/213583026/ccs	0.999986	48.5387	6499	99.97
m21038_250901_041858/53676801/ccs	0.997209	25.5424	6434	99.94
m21038_251006_065125/99619974/ccs	0.999991	50.4576	10384	99.94
m21038_251006_065125/32314338/ccs	0.999473	32.7819	19189	99.94
m21038_250901_041858/255395862/ccs	0.999511	33.1069	8641	99.80
m21038_251006_065125/43582855/ccs	0.999967	44.8149	10558	99.95
m21038_250901_041858/38668954/ccs	0.999859	38.5078	10762	99.95
m21038_251006_065125/100077925/ccs	0.999829	37.67	14026	99.95
m21038_251006_065125/14029019/ccs	0.998705	28.8773	26226	99.96
m21038_250901_041858/209979427/ccs	0.9999	40	12111	99.95
m21038_250901_041858/244844978/ccs	0.999839	37.9317	6428	99.95
m21038_250901_041858/207422896/ccs	0.999965	44.5593	7798	99.78
m21038_250901_041858/42533967/ccs	0.998797	29.1973	10259	99.91
m21038_250901_041858/12717275/ccs	0.999743	35.9007	11192	99.94
m21038_250901_041858/107875061/ccs	0.999662	34.7108	18839	99.94
m21038_251006_065125/47581328/ccs	0.999528	33.2606	27768	99.85
m21038_250901_041858/43781636/ccs	0.999983	47.6955	6831	99.93
m21038_251006_065125/92537674/ccs	0.999977	46.3827	11775	99.94
m21038_251006_065125/184617347/ccs	0.999486	32.8904	26973	99.85
m21038_250901_041858/244122076/ccs	0.999845	38.0967	14361	99.94
m21038_250901_041858/230622575/ccs	0.999706	35.3165	8934	99.93
m21038_250901_041858/51842286/ccs	0.999898	39.914	9277	99.87
m21038_250901_041858/95554259/ccs	0.995566	23.532	17977	99.93
m21038_250901_041858/217645845/ccs	0.995339	23.3152	26919	99.81
m21038_250901_041858/9571682/ccs	0.999567	33.6351	6624	99.85
m21038_251006_065125/101651774/ccs	0.999765	36.2893	15931	99.94
m21038_251006_065125/4000865/ccs	0.998479	28.1787	12632	99.93
m21038_250901_041858/215876758/ccs	0.996415	24.4551	24241	99.92
m21038_251006_065125/261031030/ccs	0.999835	37.8252	15432	99.93
m21038_250901_041858/42210412/ccs	0.999988	49.2082	5210	99.83
m21038_250901_041858/11796967/ccs	0.999969	45.0864	7645	99.83
m21038_250901_041858/190711306/ccs	0.999475	32.7984	17163	99.94
m21038_250901_041858/206242718/ccs	0.999668	34.7886	16743	99.94
m21038_250901_041858/197918944/ccs	0.999939	42.1467	9376	99.80
m21038_250901_041858/48237762/ccs	0.999882	39.2812	8796	99.93
m21038_250901_041858/124913843/ccs	0.99996	43.9794	5879	99.85
m21038_251006_065125/119604636/ccs	0.999306	31.5864	20320	99.95
m21038_251006_065125/167183746/ccs	0.99987	38.8606	17983	99.85
m21038_250901_041858/2558951/ccs	0.999982	47.4473	7783	99.85
m21038_250901_041858/128584169/ccs	0.999842	38.0134	17154	99.95
m21038_251006_065125/172491238/ccs	0.999254	31.2726	28761	99.94
m21038_250901_041858/75564200/ccs	0.999332	31.7522	24247	99.88
m21038_250901_041858/7671035/ccs	0.998886	29.5311	10129	99.96
m21038_250901_041858/182585308/ccs	0.999995	53.0103	7087	99.83
m21038_251006_065125/93652336/ccs	0.999272	31.3787	24555	99.87
m21038_250901_041858/85590538/ccs	0.999864	38.6646	18400	99.96
m21038_250901_041858/15338700/ccs	0.999475	32.7984	10959	99.95
m21038_251006_065125/135987672/ccs	0.999923	41.1351	18151	99.86
m21038_251006_065125/211222855/ccs	0.999739	35.8336	13530	99.96
m21038_251006_065125/2954742/ccs	0.999492	32.9414	14856	99.96
m21038_251006_065125/87623497/ccs	0.999365	31.9723	20381	99.94
m21038_251006_065125/169871445/ccs	0.999779	36.5561	20045	99.86
m21038_251006_065125/120523402/ccs	0.999986	48.5387	10211	99.94
m21038_251006_065125/206900119/ccs	0.999252	31.261	21933	99.93
m21038_250901_041858/7803879/ccs	0.998627	28.6233	9863	99.76
m21038_250901_041858/66454453/ccs	0.999675	34.8812	23402	99.87
m21038_251006_065125/13370792/ccs	0.999557	33.536	14133	99.83
m21038_251006_065125/11600505/ccs	0.998105	27.2239	24311	99.85
m21038_251006_065125/161940530/ccs	0.999554	33.5067	12751	99.82
m21038_251006_065125/89655475/ccs	0.999639	34.4249	4364	99.91
m21038_250901_041858/24840685/ccs	0.999938	42.0761	5956	99.95
m21038_250901_041858/127337630/ccs	0.999799	36.968	3116	99.84
m21038_250901_041858/242026892/ccs	0.999351	31.8776	7970	99.77
m21038_251006_065125/70456003/ccs	0.996391	24.4261	12085	99.92
m21038_250901_041858/42209217/ccs	0.999363	31.9586	4731	99.96
m21038_250901_041858/183238798/ccs	0.99948	32.84	9621	99.97
m21038_251006_065125/71437594/ccs	0.999976	46.1979	8250	99.77
m21038_250901_041858/218499747/ccs	0.999662	34.7108	4408	99.95
m21038_251006_065125/159974556/ccs	0.999988	49.2082	6333	99.95
m21038_250901_041858/213516448/ccs	0.999985	48.2391	8940	99.94
m21038_250901_041858/240059607/ccs	0.999639	34.4249	12388	99.81
m21038_251006_065125/153748042/ccs	0.999232	31.1464	18704	99.92
m21038_251006_065125/214174051/ccs	0.999705	35.3018	10322	99.95
m21038_251006_065125/68879145/ccs	0.99937	32.0066	20089	99.93
m21038_251006_065125/19859415/ccs	0.999376	32.0482	24455	99.94
m21038_250901_041858/6095621/ccs	0.999519	33.1785	19610	99.87
m21038_250901_041858/245958585/ccs	0.999875	39.0309	16040	99.97
m21038_251006_065125/84610173/ccs	0.999335	31.7718	16873	99.85
m21038_251006_065125/156370071/ccs	0.999989	49.5861	12210	99.96
m21038_250901_041858/141230511/ccs	0.999161	30.7624	18791	99.93
m21038_250901_041858/243664796/ccs	0.999913	40.6048	6648	99.97
m21038_250901_041858/188679505/ccs	0.999969	45.0864	4591	99.96
m21038_250901_041858/110363229/ccs	0.993771	22.0558	8272	99.93
m21038_250901_041858/190382816/ccs	0.99994	42.2185	4898	99.73
m21038_250901_041858/56889392/ccs	0.999386	32.1183	9270	99.95
m21038_250901_041858/10554340/ccs	0.9999	40	13517	99.96
m21038_250901_041858/65079790/ccs	0.997413	25.872	29498	99.94
m21038_250901_041858/254477113/ccs	0.997946	26.874	12959	99.95
m21038_251006_065125/107546618/ccs	0.999925	41.2494	6072	99.97
m21038_250901_041858/33751360/ccs	0.999982	47.4473	5611	99.80
m21038_250901_041858/38078024/ccs	0.999543	33.4008	16447	99.93
m21038_250901_041858/46662396/ccs	0.999956	43.5655	12073	99.97
m21038_251006_065125/11406218/ccs	0.99918	30.8619	8263	99.95
m21038_250901_041858/4656510/ccs	0.999484	32.8735	15819	99.92
m21038_251006_065125/98177034/ccs	0.993084	21.6015	20845	99.82
m21038_250901_041858/30085817/ccs	1	60	4390	99.82
m21038_250901_041858/27657354/ccs	0.999366	31.9791	5500	99.95
m21038_250901_041858/54857640/ccs	0.999805	37.0997	6222	99.94
m21038_250901_041858/34537751/ccs	0.999211	31.0292	3613	99.94
m21038_250901_041858/245957084/ccs	0.997656	26.3004	22863	99.90
m21038_250901_041858/65406509/ccs	0.997482	25.9894	5294	99.85
m21038_251006_065125/30280307/ccs	0.994228	22.3867	16730	99.87
m21038_250901_041858/239471177/ccs	0.999953	43.279	7525	99.89
m21038_251006_065125/29758856/ccs	0.997531	26.0748	11724	99.88
m21038_251006_065125/108791111/ccs	0.999988	49.2082	7328	99.97
m21038_251006_065125/111412228/ccs	0.999987	48.8606	9079	99.97
m21038_250901_041858/14223761/ccs	0.999979	46.7778	10740	99.97
m21038_250901_041858/100401928/ccs	0.999951	43.098	5339	99.87
m21038_250901_041858/80742819/ccs	0.998795	29.1901	21362	99.93
m21038_250901_041858/27596264/ccs	0.999841	37.986	5023	99.96
m21038_251006_065125/246286431/ccs	0.993417	21.8158	19184	99.86
m21038_251006_065125/86115684/ccs	0.999764	36.2709	4512	99.93
m21038_251006_065125/173080858/ccs	0.999933	41.7393	15299	99.93
m21038_250901_041858/58066074/ccs	0.999977	46.3827	12467	99.91
m21038_250901_041858/86704203/ccs	0.999771	36.4016	16259	99.91
m21038_250901_041858/16978506/ccs	0.999996	53.9794	8831	99.97
m21038_250901_041858/109380268/ccs	0.999985	48.2391	6829	99.96
m21038_251006_065125/134088390/ccs	0.999684	35.0031	23652	99.94
m21038_250901_041858/42665611/ccs	0.999982	47.4473	5231	99.92
m21038_251006_065125/25037717/ccs	0.999599	33.9686	7677	99.97
m21038_251006_065125/183305085/ccs	0.999305	31.5802	17237	99.94
m21038_250901_041858/138084541/ccs	0.999992	50.9691	8599	99.91
m21038_250901_041858/43385477/ccs	0.999639	34.4249	10141	99.92
m21038_251006_065125/17105128/ccs	0.999865	38.6967	15610	99.92
m21038_251006_065125/30348003/ccs	0.999709	35.3611	22432	99.93
m21038_251006_065125/11208721/ccs	0.997843	26.6615	6548	99.97
m21038_250901_041858/24777156/ccs	0.999995	53.0103	9028	99.91
m21038_250901_041858/70322130/ccs	0.99354	21.8977	13925	99.85
m21038_251006_065125/15272843/ccs	0.993548	21.9031	18256	99.78
m21038_250901_041858/161351510/ccs	0.999997	55.2288	7692	99.91
m21038_250901_041858/43715905/ccs	0.993931	22.1688	3932	99.92
m21038_251006_065125/21697075/ccs	0.999751	36.038	19822	99.93
m21038_251006_065125/58135482/ccs	0.999624	34.2481	25066	99.94
m21038_251006_065125/114822122/ccs	0.999936	41.9382	4048	99.95
m21038_251006_065125/130679102/ccs	0.999773	36.4397	11312	99.91
m21038_250901_041858/198968164/ccs	0.999868	38.7943	8465	99.92
m21038_251006_065125/206963441/ccs	0.999981	47.2125	9328	99.90
m21038_251006_065125/30218145/ccs	0.999496	32.9757	20266	99.93
m21038_250901_041858/30344405/ccs	0.999937	42.0066	8349	99.89
m21038_250901_041858/87491500/ccs	0.994081	22.2775	13113	99.87
m21038_250901_041858/127010487/ccs	1	60	4743	99.96
m21038_251006_065125/150143888/ccs	0.999642	34.4612	7390	99.89
m21038_250901_041858/46334366/ccs	0.99999	50	5791	99.90
m21038_251006_065125/112987879/ccs	0.999969	45.0864	6347	99.92
m21038_250901_041858/114821849/ccs	0.999993	51.549	6776	99.88
m21038_251006_065125/232456453/ccs	0.999729	35.6703	24995	99.94
m21038_250901_041858/261883733/ccs	0.999959	43.8722	7008	99.87
m21038_250901_041858/229180010/ccs	0.997272	25.6416	21894	99.91
m21038_251006_065125/51315427/ccs	0.998946	29.7716	15266	99.91
m21038_251006_065125/77728585/ccs	0.999934	41.8046	14280	99.93
m21038_250901_041858/261556531/ccs	0.997477	25.9808	34084	99.53
m21038_250901_041858/225511686/ccs	0.999952	43.1876	9497	99.91
m21038_251006_065125/21169461/ccs	0.997221	25.5611	8786	99.92
m21038_251006_065125/75304912/ccs	0.997367	25.7955	11057	99.95
m21038_251006_065125/80021480/ccs	0.999939	42.1467	8837	99.93
m21038_250901_041858/60166214/ccs	0.999907	40.3152	13952	99.88
m21038_250901_041858/217384191/ccs	0.994003	22.2207	23900	99.86
m21038_250901_041858/47910347/ccs	0.999553	33.4969	22347	99.95
m21038_250901_041858/129108777/ccs	0.999976	46.1979	8787	99.93
m21038_251006_065125/227281295/ccs	0.999979	46.7778	6970	99.97
m21038_251006_065125/201197941/ccs	1	60	4627	99.96
m21038_251006_065125/16125436/ccs	0.998122	27.263	19363	99.95
m21038_251006_065125/253887141/ccs	0.998459	28.122	24776	99.94
m21038_251006_065125/44895609/ccs	0.999701	35.2433	5581	99.93
m21038_251006_065125/109382452/ccs	0.999818	37.3993	18464	99.96
m21038_251006_065125/218631004/ccs	1	60	3358	99.94
m21038_250901_041858/168429711/ccs	0.997396	25.8436	7492	99.95
m21038_251006_065125/193005638/ccs	0.999914	40.655	6342	99.94
m21038_250901_041858/229182359/ccs	0.999985	48.2391	4294	99.93
m21038_250901_041858/60493597/ccs	0.999965	44.5593	14174	99.87
m21038_251006_065125/46924795/ccs	0.999909	40.4096	4287	98.65
m21038_250901_041858/199100767/ccs	1	60	3900	98.51
m21038_251006_065125/36309760/ccs	0.99999	50	10515	99.96
m21038_251006_065125/117901093/ccs	0.999816	37.3518	7461	99.96
m21038_251006_065125/34079009/ccs	0.999093	30.4239	9486	99.85
m21038_251006_065125/193071525/ccs	0.999697	35.1856	23937	99.89
m21038_250901_041858/66063024/ccs	0.998696	28.8472	13243	99.86
m21038_250901_041858/55119640/ccs	0.999043	30.1909	23660	99.89
m21038_250901_041858/54202753/ccs	0.997226	25.5689	18630	99.89
m21038_251006_065125/40965820/ccs	0.999614	34.1341	5423	99.94
m21038_251006_065125/117704531/ccs	0.997574	26.1511	25689	99.87
m21038_250901_041858/16586273/ccs	0.999896	39.8297	9181	99.95
m21038_250901_041858/159580410/ccs	0.999996	53.9794	6331	99.97
m21038_250901_041858/234357669/ccs	0.999085	30.3858	5656	99.95
m21038_251006_065125/235277295/ccs	0.999164	30.7779	16155	99.55
m21038_250901_041858/33031989/ccs	0.998176	27.3898	21787	99.62
m21038_250901_041858/149619024/ccs	0.999943	42.4413	11252	99.86
m21038_250901_041858/42795658/ccs	0.999959	43.8722	4873	99.96
m21038_250901_041858/154732990/ccs	0.999925	41.2494	6670	99.85
m21038_250901_041858/160302968/ccs	0.996579	24.6585	23826	99.92
m21038_250901_041858/167904655/ccs	0.999875	39.0309	7015	99.97
m21038_250901_041858/13698721/ccs	0.996835	24.9963	15378	99.95
m21038_250901_041858/5112090/ccs	0.999806	37.122	15529	99.95
m21038_250901_041858/223414745/ccs	0.999981	47.2125	7429	99.99
m21038_251006_065125/50665051/ccs	0.999954	43.3724	14401	99.57
m21038_250901_041858/18023140/ccs	0.996187	24.1873	4209	99.98
m21038_250901_041858/62264081/ccs	0.999925	41.2494	7581	99.96
m21038_250901_041858/42533739/ccs	0.996645	24.7431	33323	99.93
